#scalar perturbations for mode k = 1.088182900000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       1.221244670784e+04       8.267626877736e-01      -1.396912327264e+00      -1.366060587038e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.210998363468e+03       1.750781694808e-01       3.482493522338e-01       3.482493518882e-01      -1.392996293284e+00      -7.322434586454e-08       0.000000000000e+00      -1.409708642167e+00      -1.873007421536e-04      -9.203545694631e-03      -1.212986191021e+03       1.750929536486e-01      -1.212986188010e+03       1.750929536466e-01 
       1.222134655063e+04       8.284222380857e-01      -1.395894355761e+00      -1.362581991876e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.212557354250e+03       1.750939487030e-01       3.479986890762e-01       3.479986887249e-01      -1.391993644258e+00      -7.293767800842e-08       0.000000000000e+00      -1.408520646477e+00      -1.818752248929e-04      -9.391514376086e-03      -1.214545313256e+03       1.751087050866e-01      -1.214545310245e+03       1.751087050846e-01 
       1.223518476085e+04       8.310114654178e-01      -1.394305114161e+00      -1.357190164669e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.214981679207e+03       1.751174316438e-01       3.476073146658e-01       3.476073143091e-01      -1.390428152214e+00      -7.249334421644e-08       0.000000000000e+00      -1.406811302177e+00      -1.730391388316e-04      -9.594657571941e-03      -1.216969842116e+03       1.751321448761e-01      -1.216969839105e+03       1.751321448741e-01 
       1.224902297107e+04       8.336115042991e-01      -1.392708035151e+00      -1.351818840034e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.217406326185e+03       1.751396292338e-01       3.472139581267e-01       3.472139577688e-01      -1.388854731646e+00      -7.205071783645e-08       0.000000000000e+00      -1.405275758753e+00      -1.639390739913e-04      -9.686582047788e-03      -1.219394692401e+03       1.751542993754e-01      -1.219394689390e+03       1.751542993734e-01 
       1.226286118128e+04       8.362224396570e-01      -1.391103087717e+00      -1.346467829566e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.219831277377e+03       1.751605355830e-01       3.468186117884e-01       3.468186114335e-01      -1.387273351870e+00      -7.160980144971e-08       0.000000000000e+00      -1.403916532480e+00      -1.548327918172e-04      -9.666525487752e-03      -1.221819846304e+03       1.751751626943e-01      -1.221819843292e+03       1.751751626923e-01 
       1.227669939150e+04       8.388443572005e-01      -1.389490253592e+00      -1.341136922628e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.222256514877e+03       1.751801430453e-01       3.464212711756e-01       3.464212708277e-01      -1.385683994988e+00      -7.117059880324e-08       0.000000000000e+00      -1.402731363262e+00      -1.459789822744e-04      -9.536301648373e-03      -1.224245285919e+03       1.751947271863e-01      -1.224245282908e+03       1.751947271843e-01 
       1.229053760171e+04       8.414773436090e-01      -1.387869506261e+00      -1.335825924653e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.224682020689e+03       1.751984450826e-01       3.460219297438e-01       3.460219294066e-01      -1.384086634817e+00      -7.073311233952e-08       0.000000000000e+00      -1.401713297273e+00      -1.376282534828e-04      -9.300251131588e-03      -1.226670993253e+03       1.752129863130e-01      -1.226670990242e+03       1.752129863110e-01 
       1.230437581193e+04       8.441214865433e-01      -1.386240811082e+00      -1.330534656507e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.227107776736e+03       1.752154362396e-01       3.456205789109e-01       3.456205785879e-01      -1.382481237030e+00      -7.029734305775e-08       0.000000000000e+00      -1.400850876597e+00      -1.300172173362e-04      -8.965133063077e-03      -1.229096950227e+03       1.752299346187e-01      -1.229096947216e+03       1.752299346168e-01 
       1.231821402215e+04       8.467768744807e-01      -1.384604146603e+00      -1.325262915713e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.229533764838e+03       1.752311092473e-01       3.452172133999e-01       3.452172130942e-01      -1.380867780517e+00      -6.986329242897e-08       0.000000000000e+00      -1.400128409870e+00      -1.233657687472e-04      -8.539963278542e-03      -1.231523138665e+03       1.752455648342e-01      -1.231523135654e+03       1.752455648322e-01 
       1.232918833764e+04       8.488907692321e-01      -1.383300518968e+00      -1.321095940837e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.231457834080e+03       1.752425966050e-01       3.448958907960e-01       3.448958905058e-01      -1.379582494477e+00      -6.952029343865e-08       0.000000000000e+00      -1.399642151493e+00      -1.189039260901e-04      -8.146021252059e-03      -1.233447366361e+03       1.752570182975e-01      -1.233447363350e+03       1.752570182956e-01 
       1.234016265314e+04       8.510118374604e-01      -1.381991849988e+00      -1.316941028895e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.233382028624e+03       1.752532474239e-01       3.445732938901e-01       3.445732936168e-01      -1.378292111218e+00      -6.917837500064e-08       0.000000000000e+00      -1.399220429355e+00      -1.152541876371e-04      -7.708696120957e-03      -1.235371718988e+03       1.752676352590e-01      -1.235371715977e+03       1.752676352570e-01 
       1.235113696864e+04       8.531401246201e-01      -1.380678122025e+00      -1.312798091430e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.235306339287e+03       1.752630589945e-01       3.442494183103e-01       3.442494180551e-01      -1.376996613252e+00      -6.883753569942e-08       0.000000000000e+00      -1.398850837284e+00      -1.124885247054e-04      -7.234927402548e-03      -1.237296187362e+03       1.752774130086e-01      -1.237296184350e+03       1.752774130067e-01 
       1.236211128413e+04       8.552756764806e-01      -1.379359325918e+00      -1.308667025052e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.237230756843e+03       1.752720274509e-01       3.439242618084e-01       3.439242615721e-01      -1.375695991585e+00      -6.849777459128e-08       0.000000000000e+00      -1.398519997021e+00      -1.106664943054e-04      -6.732168300603e-03      -1.239220762258e+03       1.752863476807e-01      -1.239220759247e+03       1.752863476788e-01 
       1.237308559963e+04       8.574185392038e-01      -1.378035451728e+00      -1.304547727926e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.239155272030e+03       1.752801490275e-01       3.435978219420e-01       3.435978217252e-01      -1.374390236446e+00      -6.815909001090e-08       0.000000000000e+00      -1.398213764850e+00      -1.098331050730e-04      -6.208278514281e-03      -1.241145434415e+03       1.752944355093e-01      -1.241145431403e+03       1.752944355073e-01 
       1.238405991513e+04       8.595687593777e-01      -1.376706484985e+00      -1.300440106627e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.241079875546e+03       1.752874205655e-01       3.432700951316e-01       3.432700949345e-01      -1.373079333516e+00      -6.782147937701e-08       0.000000000000e+00      -1.397917454083e+00      -1.100176505610e-04      -5.671408666795e-03      -1.243070194530e+03       1.753016733353e-01      -1.243070191518e+03       1.753016733334e-01 
       1.239503423062e+04       8.617263840141e-01      -1.375372407509e+00      -1.296344074031e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.243004558060e+03       1.752938393979e-01       3.429410768676e-01       3.429410766902e-01      -1.371763264756e+00      -6.748493913689e-08       0.000000000000e+00      -1.397616069080e+00      -1.112333867111e-04      -5.129879828741e-03      -1.244995033273e+03       1.753080584920e-01      -1.244995030262e+03       1.753080584901e-01 
       1.240610208161e+04       8.639099458601e-01      -1.374021771554e+00      -1.292224767580e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.244945715382e+03       1.752994456707e-01       3.426079434408e-01       3.426079432830e-01      -1.370430735364e+00      -6.714661127116e-08       0.000000000000e+00      -1.397291654863e+00      -1.135022455294e-04      -4.587519430564e-03      -1.246936347783e+03       1.753136308382e-01      -1.246936344771e+03       1.753136308363e-01 
       1.241716993260e+04       8.661011360687e-01      -1.372665916700e+00      -1.288117041975e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.246886933873e+03       1.753041769458e-01       3.422734913657e-01       3.422734912269e-01      -1.369092931360e+00      -6.680936506798e-08       0.000000000000e+00      -1.396931404386e+00      -1.168008553991e-04      -4.057451330279e-03      -1.248877723085e+03       1.753183282232e-01      -1.248877720073e+03       1.753183282213e-01 
       1.242823778360e+04       8.683000040687e-01      -1.371304829436e+00      -1.284020799464e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.248828203837e+03       1.753080297733e-01       3.419377173035e-01       3.419377171827e-01      -1.367749839389e+00      -6.647319586439e-08       0.000000000000e+00      -1.396520367278e+00      -1.210951373680e-04      -3.547997663390e-03      -1.250819149486e+03       1.753221471967e-01      -1.250819146475e+03       1.753221471949e-01 
       1.243930563459e+04       8.705065997489e-01      -1.369938491642e+00      -1.279935950366e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.250769515550e+03       1.753110013153e-01       3.416006167592e-01       3.416006166553e-01      -1.366401441469e+00      -6.613809808154e-08       0.000000000000e+00      -1.396044216736e+00      -1.263348809099e-04      -3.067162832266e-03      -1.252760617261e+03       1.753250849208e-01      -1.252760614249e+03       1.753250849189e-01 
       1.245037348558e+04       8.727209734002e-01      -1.368566888948e+00      -1.275862397759e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.252710859247e+03       1.753130882194e-01       3.412621861782e-01       3.412621860898e-01      -1.365047723381e+00      -6.580406611278e-08       0.000000000000e+00      -1.395489471422e+00      -1.324556055342e-04      -2.622515522839e-03      -1.254702116646e+03       1.753271380428e-01      -1.254702113635e+03       1.753271380410e-01 
       1.246144133657e+04       8.749431757027e-01      -1.367190013065e+00      -1.271800033537e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.254652225122e+03       1.753142863094e-01       3.409224235291e-01       3.409224234546e-01      -1.363688676999e+00      -6.547109449029e-08       0.000000000000e+00      -1.394843697144e+00      -1.393798249769e-04      -2.221080200612e-03      -1.256643637836e+03       1.753283023865e-01      -1.256643634825e+03       1.753283023847e-01 
       1.247250918756e+04       8.771732578044e-01      -1.365807851658e+00      -1.267748757000e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.256593603330e+03       1.753145919483e-01       3.405813257661e-01       3.405813257037e-01      -1.362324290139e+00      -6.513917710782e-08       0.000000000000e+00      -1.394095705335e+00      -1.470168423024e-04      -1.869236794958e-03      -1.258585170985e+03       1.753285743147e-01      -1.258585167973e+03       1.753285743128e-01 
