# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2547       9.233194490380e-12       3.875189538743e-13      -4.572375261489e-13       3.551663862925e-15       1.348796898001e-16       2.762396932335e-17      -3.156825493912e-18 
 2548       9.213623419340e-12       3.873840495565e-13      -4.594307555149e-13       3.547106786773e-15       1.346394969595e-16       2.773244845372e-17      -3.118505401581e-18 
 2549       9.194280878761e-12       3.872323503615e-13      -4.616340233441e-13       3.542558153526e-15       1.343997957616e-16       2.784259309194e-17      -3.079522541513e-18 
 2550       9.175165503562e-12       3.870637702647e-13      -4.638459888260e-13       3.538018005876e-15       1.341605850738e-16       2.795427300613e-17      -3.040047945533e-18 
 2551       9.156275922975e-12       3.868782230627e-13      -4.660653068992e-13       3.533486386565e-15       1.339218637557e-16       2.806735754717e-17      -3.000253185475e-18 
 2552       9.137610760538e-12       3.866756223731e-13      -4.682906282478e-13       3.528963338387e-15       1.336836306587e-16       2.818171564829e-17      -2.960310373715e-18 
 2553       9.119168634088e-12       3.864558816346e-13      -4.705205992966e-13       3.524448904187e-15       1.334458846261e-16       2.829721582465e-17      -2.920392163699e-18 
 2554       9.100948155756e-12       3.862189141067e-13      -4.727538622076e-13       3.519943126858e-15       1.332086244934e-16       2.841372617292e-17      -2.880671750472e-18 
 2555       9.082947931962e-12       3.859646328695e-13      -4.749890548749e-13       3.515446049347e-15       1.329718490876e-16       2.853111437090e-17      -2.841322871213e-18 
 2556       9.065166563406e-12       3.856929508238e-13      -4.772248109216e-13       3.510957714649e-15       1.327355572279e-16       2.864924767705e-17      -2.802519805762e-18 
 2557       9.047602645065e-12       3.854037806904e-13      -4.794597596947e-13       3.506478165811e-15       1.324997477252e-16       2.876799293015e-17      -2.764437377149e-18 
 2558       9.030254766185e-12       3.850970350108e-13      -4.816925262615e-13       3.502007445932e-15       1.322644193825e-16       2.888721654885e-17      -2.727250952129e-18 
 2559       9.013121510275e-12       3.847726261463e-13      -4.839217314052e-13       3.497545598159e-15       1.320295709944e-16       2.900678453125e-17      -2.691136441707e-18 
 2560       8.996201455102e-12       3.844304662782e-13      -4.861459916205e-13       3.493092665692e-15       1.317952013476e-16       2.912656245449e-17      -2.656270301672e-18 
 2561       8.979493172684e-12       3.840704674076e-13      -4.883639191100e-13       3.488648691781e-15       1.315613092205e-16       2.924641547438e-17      -2.622829533125e-18 
 2562       8.962995229285e-12       3.836925413552e-13      -4.905741217796e-13       3.484213719727e-15       1.313278933834e-16       2.936620832494e-17      -2.590991683012e-18 
 2563       8.946706185408e-12       3.832965997613e-13      -4.927752032343e-13       3.479787792882e-15       1.310949525985e-16       2.948580531799e-17      -2.560934844653e-18 
 2564       8.930624595788e-12       3.828825540856e-13      -4.949657627742e-13       3.475370954648e-15       1.308624856197e-16       2.960507034278e-17      -2.532837658268e-18 
 2565       8.914749009390e-12       3.824503156067e-13      -4.971443953903e-13       3.470963248480e-15       1.306304911927e-16       2.972386686554e-17      -2.506879311516e-18 
 2566       8.899077969396e-12       3.819997954227e-13      -4.993096917601e-13       3.466564717880e-15       1.303989680551e-16       2.984205792908e-17      -2.483239540019e-18 
 2567       8.883610013208e-12       3.815309044503e-13      -5.014602382439e-13       3.462175406405e-15       1.301679149363e-16       2.995950615239e-17      -2.462098627892e-18 
 2568       8.868343672432e-12       3.810435534251e-13      -5.035946168799e-13       3.457795357661e-15       1.299373305574e-16       3.007607373019e-17      -2.443637408277e-18 
 2569       8.853277472879e-12       3.805376529013e-13      -5.057114053809e-13       3.453424615304e-15       1.297072136313e-16       3.019162243257e-17      -2.428037263872e-18 
 2570       8.838409934559e-12       3.800131132515e-13      -5.078091771292e-13       3.449063223044e-15       1.294775628628e-16       3.030601360455e-17      -2.415480127458e-18 
 2571       8.823739571670e-12       3.794698446669e-13      -5.098865011734e-13       3.444711224639e-15       1.292483769482e-16       3.041910816566e-17      -2.406148482436e-18 
 2572       8.809264623551e-12       3.789078031882e-13      -5.119420594795e-13       3.440368650071e-15       1.290196546449e-16       3.053077297862e-17      -2.400165175703e-18 
 2573       8.794982245867e-12       3.783271290866e-13      -5.139749994263e-13       3.436035473978e-15       1.287913949794e-16       3.064089999572e-17      -2.397412480828e-18 
 2574       8.780889314806e-12       3.777280092705e-13      -5.159845833089e-13       3.431711656983e-15       1.285635970402e-16       3.074938722059e-17      -2.397712005799e-18 
 2575       8.766982695695e-12       3.771106313265e-13      -5.179700712626e-13       3.427397159503e-15       1.283362599090e-16       3.085613234879e-17      -2.400884786561e-18 
 2576       8.753259242989e-12       3.764751835196e-13      -5.199307212613e-13       3.423091941747e-15       1.281093826602e-16       3.096103276747e-17      -2.406751286455e-18 
 2577       8.739715800260e-12       3.758218547945e-13      -5.218657891150e-13       3.418795963715e-15       1.278829643615e-16       3.106398555508e-17      -2.415131395654e-18 
 2578       8.726349200184e-12       3.751508347757e-13      -5.237745284678e-13       3.414509185200e-15       1.276570040734e-16       3.116488748110e-17      -2.425844430606e-18 
 2579       8.713156264535e-12       3.744623137684e-13      -5.256561907960e-13       3.410231565787e-15       1.274315008494e-16       3.126363500570e-17      -2.438709133468e-18 
 2580       8.700133804168e-12       3.737564827595e-13      -5.275100254061e-13       3.405963064852e-15       1.272064537360e-16       3.136012427949e-17      -2.453543671551e-18 
 2581       8.687278619014e-12       3.730335334178e-13      -5.293352794325e-13       3.401703641562e-15       1.269818617727e-16       3.145425114320e-17      -2.470165636753e-18 
 2582       8.674587498062e-12       3.722936580949e-13      -5.311311978355e-13       3.397453254875e-15       1.267577239919e-16       3.154591112737e-17      -2.488392045003e-18 
 2583       8.662057219357e-12       3.715370498260e-13      -5.328970233996e-13       3.393211863541e-15       1.265340394189e-16       3.163499945211e-17      -2.508039335695e-18 
 2584       8.649684549980e-12       3.707639023305e-13      -5.346319967309e-13       3.388979426097e-15       1.263108070720e-16       3.172141102671e-17      -2.528923371131e-18 
 2585       8.637466246045e-12       3.699744100126e-13      -5.363353562555e-13       3.384755900875e-15       1.260880259624e-16       3.180504044944e-17      -2.550859435958e-18 
 2586       8.625399052681e-12       3.691687679621e-13      -5.380063382172e-13       3.380541245993e-15       1.258656950942e-16       3.188578200720e-17      -2.573662236607e-18 
 2587       8.613479704027e-12       3.683471719550e-13      -5.396441766755e-13       3.376335419362e-15       1.256438134644e-16       3.196352967523e-17      -2.597145900733e-18 
 2588       8.601704923217e-12       3.675098184542e-13      -5.412481035036e-13       3.372138378680e-15       1.254223800631e-16       3.203817711682e-17      -2.621123976652e-18 
 2589       8.590071422372e-12       3.666569046105e-13      -5.428173483863e-13       3.367950081436e-15       1.252013938729e-16       3.210961768303e-17      -2.645409432781e-18 
 2590       8.578575902585e-12       3.657886282627e-13      -5.443511388180e-13       3.363770484906e-15       1.249808538696e-16       3.217774441236e-17      -2.669814657077e-18 
 2591       8.567215053915e-12       3.649051879388e-13      -5.458487001006e-13       3.359599546158e-15       1.247607590217e-16       3.224245003048e-17      -2.694151456477e-18 
 2592       8.555985555373e-12       3.640067828564e-13      -5.473092553413e-13       3.355437222047e-15       1.245411082908e-16       3.230362694992e-17      -2.718231056334e-18 
 2593       8.544884074913e-12       3.630936129235e-13      -5.487320254510e-13       3.351283469215e-15       1.243219006311e-16       3.236116726978e-17      -2.741864099859e-18 
 2594       8.533907269417e-12       3.621658787392e-13      -5.501162291418e-13       3.347138244094e-15       1.241031349897e-16       3.241496277543e-17      -2.764860647558e-18 
 2595       8.523051784690e-12       3.612237815944e-13      -5.514610829250e-13       3.343001502904e-15       1.238848103067e-16       3.246490493823e-17      -2.787030176671e-18 
 2596       8.512314255444e-12       3.602675234724e-13      -5.527658011092e-13       3.338873201652e-15       1.236669255149e-16       3.251088491520e-17      -2.808181580612e-18 
 2597       8.501691305289e-12       3.592973070497e-13      -5.540295957985e-13       3.334753296131e-15       1.234494795398e-16       3.255279354877e-17      -2.828123168407e-18 
 2598       8.491179546725e-12       3.583133356964e-13      -5.552516768896e-13       3.330641741924e-15       1.232324713000e-16       3.259052136643e-17      -2.846662664134e-18 
 2599       8.480775581124e-12       3.573158134775e-13      -5.564312520708e-13       3.326538494400e-15       1.230158997068e-16       3.262395858048e-17      -2.863607206359e-18 
 2600       8.470475998726e-12       3.563049451529e-13      -5.575675268191e-13       3.322443508714e-15       1.227997636641e-16       3.265299508772e-17      -2.878763347580e-18 
 2601       8.460277378624e-12       3.552809361786e-13      -5.586597043986e-13       3.318356739807e-15       1.225840620689e-16       3.267752046913e-17      -2.891937053661e-18 
 2602       8.450176288756e-12       3.542439927070e-13      -5.597069858585e-13       3.314278142409e-15       1.223687938109e-16       3.269742398961e-17      -2.902933703272e-18 
 2603       8.440169285890e-12       3.531943215878e-13      -5.607085700306e-13       3.310207671032e-15       1.221539577723e-16       3.271259459766e-17      -2.911558087332e-18 
 2604       8.430252915618e-12       3.521321303689e-13      -5.616636535277e-13       3.306145279978e-15       1.219395528284e-16       3.272292092509e-17      -2.917614408442e-18 
 2605       8.420423712341e-12       3.510576272965e-13      -5.625714307413e-13       3.302090923332e-15       1.217255778471e-16       3.272829128674e-17      -2.920906280327e-18 
 2606       8.410678199260e-12       3.499710213165e-13      -5.634310938398e-13       3.298044554965e-15       1.215120316890e-16       3.272859368014e-17      -2.921236727275e-18 
 2607       8.401012888365e-12       3.488725220746e-13      -5.642418327660e-13       3.294006128532e-15       1.212989132077e-16       3.272371578528e-17      -2.918408183575e-18 
 2608       8.391424280422e-12       3.477623399171e-13      -5.650028352356e-13       3.289975597475e-15       1.210862212493e-16       3.271354496424e-17      -2.912222492958e-18 
 2609       8.381908864967e-12       3.466406858921e-13      -5.657132867347e-13       3.285952915019e-15       1.208739546526e-16       3.269796826095e-17      -2.902480908032e-18 
 2610       8.372463120289e-12       3.455077717495e-13      -5.663723705180e-13       3.281938034174e-15       1.206621122492e-16       3.267687240088e-17      -2.888984089725e-18 
 2611       8.363083603633e-12       3.443638243859e-13      -5.669794165424e-13       3.277930903750e-15       1.204506929247e-16       3.265018484752e-17      -2.871595423036e-18 
 2612       8.353767222362e-12       3.432091292658e-13      -5.675343491854e-13       3.273931456381e-15       1.202396958031e-16       3.261799722409e-17      -2.850431353427e-18 
 2613       8.344510964294e-12       3.420439872451e-13      -5.680372420337e-13       3.269939620433e-15       1.200291200631e-16       3.258044258345e-17      -2.825672116801e-18 
 2614       8.335311807619e-12       3.408687001506e-13      -5.684881691759e-13       3.265955323983e-15       1.198189648777e-16       3.253765441462e-17      -2.797498520690e-18 
 2615       8.326166720890e-12       3.396835707807e-13      -5.688872052033e-13       3.261978494817e-15       1.196092294132e-16       3.248976664317e-17      -2.766091944804e-18 
 2616       8.317072663015e-12       3.384889029064e-13      -5.692344252102e-13       3.258009060432e-15       1.193999128300e-16       3.243691363166e-17      -2.731634341583e-18 
 2617       8.308026583246e-12       3.372850012723e-13      -5.695299047946e-13       3.254046948031e-15       1.191910142822e-16       3.237923018008e-17      -2.694308236752e-18 
 2618       8.299025421170e-12       3.360721715977e-13      -5.697737200588e-13       3.250092084530e-15       1.189825329178e-16       3.231685152624e-17      -2.654296729876e-18 
 2619       8.290066106700e-12       3.348507205769e-13      -5.699659476099e-13       3.246144396550e-15       1.187744678783e-16       3.224991334626e-17      -2.611783494907e-18 
 2620       8.281145560066e-12       3.336209558811e-13      -5.701066645604e-13       3.242203810423e-15       1.185668182992e-16       3.217855175492e-17      -2.566952780742e-18 
 2621       8.272260691805e-12       3.323831861586e-13      -5.701959485287e-13       3.238270252186e-15       1.183595833097e-16       3.210290330614e-17      -2.519989411777e-18 
 2622       8.263408402753e-12       3.311377210359e-13      -5.702338776397e-13       3.234343647588e-15       1.181527620327e-16       3.202310499338e-17      -2.471078788453e-18 
 2623       8.254585584033e-12       3.298848711189e-13      -5.702205305257e-13       3.230423922080e-15       1.179463535850e-16       3.193929425010e-17      -2.420406887817e-18 
 2624       8.245789117048e-12       3.286249479937e-13      -5.701559863262e-13       3.226511000825e-15       1.177403570768e-16       3.185160895013e-17      -2.368160264070e-18 
 2625       8.237015873470e-12       3.273582642273e-13      -5.700403246894e-13       3.222604808690e-15       1.175347716124e-16       3.176018740814e-17      -2.314526049122e-18 
 2626       8.228262715234e-12       3.260851333690e-13      -5.698736257718e-13       3.218705270248e-15       1.173295962896e-16       3.166516838006e-17      -2.259691953145e-18 
 2627       8.219526494522e-12       3.248058699509e-13      -5.696559702398e-13       3.214812309780e-15       1.171248302000e-16       3.156669106349e-17      -2.203846265124e-18 
 2628       8.210804053762e-12       3.235207894891e-13      -5.693874392693e-13       3.210925851272e-15       1.169204724289e-16       3.146489509816e-17      -2.147177853413e-18 
 2629       8.202092225611e-12       3.222302084847e-13      -5.690681145470e-13       3.207045818416e-15       1.167165220552e-16       3.135992056631e-17      -2.089876166286e-18 
 2630       8.193387832953e-12       3.209344444245e-13      -5.686980782705e-13       3.203172134607e-15       1.165129781517e-16       3.125190799313e-17      -2.032131232491e-18 
 2631       8.184687688882e-12       3.196338157821e-13      -5.682774131491e-13       3.199304722949e-15       1.163098397847e-16       3.114099834723e-17      -1.974133661801e-18 
 2632       8.175988596698e-12       3.183286420189e-13      -5.678062024043e-13       3.195443506246e-15       1.161071060141e-16       3.102733304101e-17      -1.916074645570e-18 
 2633       8.167287349896e-12       3.170192435848e-13      -5.672845297705e-13       3.191588407010e-15       1.159047758938e-16       3.091105393110e-17      -1.858145957285e-18 
 2634       8.158580732157e-12       3.157059419195e-13      -5.667124794953e-13       3.187739347456e-15       1.157028484711e-16       3.079230331881e-17      -1.800539953116e-18 
 2635       8.149865517338e-12       3.143890594531e-13      -5.660901363402e-13       3.183896249500e-15       1.155013227869e-16       3.067122395055e-17      -1.743449572473e-18 
 2636       8.141138469463e-12       3.130689196072e-13      -5.654175855814e-13       3.180059034766e-15       1.153001978760e-16       3.054795901821e-17      -1.687068338559e-18 
 2637       8.132396342714e-12       3.117458467959e-13      -5.646949130099e-13       3.176227624578e-15       1.150994727667e-16       3.042265215966e-17      -1.631590358920e-18 
 2638       8.123635881421e-12       3.104201664266e-13      -5.639222049324e-13       3.172401939963e-15       1.148991464809e-16       3.029544745912e-17      -1.577210325998e-18 
 2639       8.114853820052e-12       3.090922049010e-13      -5.630995481719e-13       3.168581901651e-15       1.146992180342e-16       3.016648944761e-17      -1.524123517687e-18 
 2640       8.106046883207e-12       3.077622896162e-13      -5.622270300681e-13       3.164767430074e-15       1.144996864357e-16       3.003592310338e-17      -1.472525797885e-18 
 2641       8.097211785604e-12       3.064307489654e-13      -5.613047384780e-13       3.160958445368e-15       1.143005506882e-16       2.990389385231e-17      -1.422613617047e-18 
 2642       8.088345232074e-12       3.050979123389e-13      -5.603327617764e-13       3.157154867366e-15       1.141018097882e-16       2.977054756837e-17      -1.374584012734e-18 
 2643       8.079443917546e-12       3.037641101252e-13      -5.593111888568e-13       3.153356615606e-15       1.139034627256e-16       2.963603057403e-17      -1.328634610174e-18 
 2644       8.070504527046e-12       3.024296737117e-13      -5.582401091316e-13       3.149563609325e-15       1.137055084840e-16       2.950048964067e-17      -1.284963622806e-18 
 2645       8.061523735678e-12       3.010949354860e-13      -5.571196125328e-13       3.145775767463e-15       1.135079460406e-16       2.936407198903e-17      -1.243769852842e-18 
 2646       8.052498208624e-12       2.997602288363e-13      -5.559497895125e-13       3.141993008657e-15       1.133107743660e-16       2.922692528966e-17      -1.205252691812e-18 
 2647       8.043424601127e-12       2.984258881530e-13      -5.547307310437e-13       3.138215251247e-15       1.131139924246e-16       2.908919766327e-17      -1.169612121121e-18 
 2648       8.034299558487e-12       2.970922488290e-13      -5.534625286206e-13       3.134442413271e-15       1.129175991743e-16       2.895103768122e-17      -1.137048712602e-18 
 2649       8.025119716047e-12       2.957596472612e-13      -5.521452742594e-13       3.130674412467e-15       1.127215935665e-16       2.881259436594e-17      -1.107763629070e-18 
 2650       8.015882019947e-12       2.944284031210e-13      -5.507791574164e-13       3.126911171850e-15       1.125259746004e-16       2.867400414754e-17      -1.081898263996e-18 
 2651       8.006584691333e-12       2.930987660583e-13      -5.493647563279e-13       3.123152636481e-15       1.123307414866e-16       2.853535165415e-17      -1.059352795001e-18 
 2652       7.997226267453e-12       2.917709687052e-13      -5.479027482818e-13       3.119398756788e-15       1.121358934846e-16       2.839670870577e-17      -1.039966628788e-18 
 2653       7.987805281382e-12       2.904452443794e-13      -5.463938128475e-13       3.115649483002e-15       1.119414298482e-16       2.825814733860e-17      -1.023578670481e-18 
 2654       7.978320262018e-12       2.891218270857e-13      -5.448386318791e-13       3.111904765149e-15       1.117473498258e-16       2.811973980521e-17      -1.010027323144e-18 
 2655       7.968769734077e-12       2.878009515157e-13      -5.432378895167e-13       3.108164553058e-15       1.115536526603e-16       2.798155857477e-17      -9.991504873060e-19 
 2656       7.959152218086e-12       2.864828530490e-13      -5.415922721894e-13       3.104428796355e-15       1.113603375891e-16       2.784367633325e-17      -9.907855604817e-19 
 2657       7.949466230386e-12       2.851677677537e-13      -5.399024686167e-13       3.100697444463e-15       1.111674038439e-16       2.770616598362e-17      -9.847694366932e-19 
 2658       7.939710283122e-12       2.838559323871e-13      -5.381691698117e-13       3.096970446605e-15       1.109748506512e-16       2.756910064605e-17      -9.809385059923e-19 
 2659       7.929882884243e-12       2.825475843963e-13      -5.363930690824e-13       3.093247751802e-15       1.107826772318e-16       2.743255365813e-17      -9.791286539823e-19 
 2660       7.919982537496e-12       2.812429619188e-13      -5.345748620345e-13       3.089529308873e-15       1.105908828008e-16       2.729659857503e-17      -9.791752613401e-19 
 2661       7.910007742422e-12       2.799423037830e-13      -5.327152465735e-13       3.085815066435e-15       1.103994665681e-16       2.716130916976e-17      -9.809132033379e-19 
 2662       7.899956994354e-12       2.786458495094e-13      -5.308149229067e-13       3.082104972900e-15       1.102084277377e-16       2.702675943335e-17      -9.841768493654e-19 
 2663       7.889828784411e-12       2.773538393104e-13      -5.288745935458e-13       3.078398976480e-15       1.100177655083e-16       2.689302357503e-17      -9.888000624515e-19 
 2664       7.879621599497e-12       2.760665140917e-13      -5.268949633088e-13       3.074697025184e-15       1.098274790730e-16       2.676017602247e-17      -9.946161987863e-19 
 2665       7.869333922293e-12       2.747841154525e-13      -5.248767393224e-13       3.070999066817e-15       1.096375676192e-16       2.662829142196e-17      -1.001458107243e-18 
 2666       7.858964231257e-12       2.735068856863e-13      -5.228206310241e-13       3.067305048980e-15       1.094480303288e-16       2.649744463863e-17      -1.009158128901e-18 
 2667       7.848511000617e-12       2.722350677816e-13      -5.207273501647e-13       3.063614919071e-15       1.092588663782e-16       2.636771075664e-17      -1.017548096566e-18 
 2668       7.837972700370e-12       2.709689054222e-13      -5.185976108100e-13       3.059928624284e-15       1.090700749381e-16       2.623916507937e-17      -1.026459334291e-18 
 2669       7.827347796277e-12       2.697086429884e-13      -5.164321293437e-13       3.056246111611e-15       1.088816551736e-16       2.611188312968e-17      -1.035722656904e-18 
 2670       7.816634749857e-12       2.684545255572e-13      -5.142316244689e-13       3.052567327836e-15       1.086936062443e-16       2.598594065003e-17      -1.045168369521e-18 
 2671       7.805832018387e-12       2.672067989029e-13      -5.119968172110e-13       3.048892219543e-15       1.085059273040e-16       2.586141360277e-17      -1.054626267078e-18 
 2672       7.794938054896e-12       2.659657094982e-13      -5.097284309195e-13       3.045220733107e-15       1.083186175012e-16       2.573837817027e-17      -1.063925633843e-18 
 2673       7.783951308160e-12       2.647315045143e-13      -5.074271912703e-13       3.041552814702e-15       1.081316759784e-16       2.561691075518e-17      -1.072895242946e-18 
 2674       7.772870222701e-12       2.635044318220e-13      -5.050938262680e-13       3.037888410294e-15       1.079451018729e-16       2.549708798058e-17      -1.081363355897e-18 
 2675       7.761693238780e-12       2.622847399920e-13      -5.027290662482e-13       3.034227465646e-15       1.077588943159e-16       2.537898669024e-17      -1.089157722108e-18 
 2676       7.750418792395e-12       2.610726782957e-13      -5.003336438793e-13       3.030569926314e-15       1.075730524334e-16       2.526268394878e-17      -1.096105578415e-18 
 2677       7.739045315278e-12       2.598684967059e-13      -4.979082941655e-13       3.026915737648e-15       1.073875753454e-16       2.514825704190e-17      -1.102033648602e-18 
 2678       7.727571234889e-12       2.586724458972e-13      -4.954537544481e-13       3.023264844794e-15       1.072024621664e-16       2.503578347655e-17      -1.106768142922e-18 
 2679       7.715994974414e-12       2.574847772468e-13      -4.929707644084e-13       3.019617192691e-15       1.070177120054e-16       2.492534098118e-17      -1.110134757615e-18 
 2680       7.704314952758e-12       2.563057428353e-13      -4.904600660698e-13       3.015972726072e-15       1.068333239654e-16       2.481700750591e-17      -1.111958674436e-18 
 2681       7.692529584546e-12       2.551355954471e-13      -4.879224037998e-13       3.012331389461e-15       1.066492971440e-16       2.471086122275e-17      -1.112064560175e-18 
 2682       7.680637280114e-12       2.539745885710e-13      -4.853585243123e-13       3.008693127180e-15       1.064656306329e-16       2.460698052578e-17      -1.110276566177e-18 
 2683       7.668636445511e-12       2.528229764010e-13      -4.827691766701e-13       3.005057883339e-15       1.062823235184e-16       2.450544403137e-17      -1.106418327863e-18 
 2684       7.656525482487e-12       2.516810138371e-13      -4.801551122866e-13       3.001425601845e-15       1.060993748809e-16       2.440633057841e-17      -1.100312964259e-18 
 2685       7.644302788498e-12       2.505489564854e-13      -4.775170849286e-13       2.997796226395e-15       1.059167837950e-16       2.430971922846e-17      -1.091783077509e-18 
 2686       7.631966756697e-12       2.494270606592e-13      -4.748558507182e-13       2.994169700479e-15       1.057345493299e-16       2.421568926598e-17      -1.080650752402e-18 
 2687       7.619515775928e-12       2.483155833797e-13      -4.721721681349e-13       2.990545967381e-15       1.055526705489e-16       2.412432019855e-17      -1.066737555894e-18 
 2688       7.606948230730e-12       2.472147823762e-13      -4.694667980183e-13       2.986924970175e-15       1.053711465097e-16       2.403569175705e-17      -1.049864536627e-18 
 2689       7.594262857526e-12       2.461248825489e-13      -4.667405101284e-13       2.983306658665e-15       1.051899763121e-16       2.394985824628e-17      -1.029906821974e-18 
 2690       7.581459815343e-12       2.450459751550e-13      -4.639941028639e-13       2.979691010244e-15       1.050091592435e-16       2.386677144382e-17      -1.006957734979e-18 
 2691       7.568539620921e-12       2.439781180746e-13      -4.612283836559e-13       2.976078009147e-15       1.048286946343e-16       2.378635728166e-17      -9.811655702417e-19 
 2692       7.555502793038e-12       2.429213692996e-13      -4.584441624216e-13       2.972467639526e-15       1.046485818098e-16       2.370854145749e-17      -9.526790780008e-19 
 2693       7.542349852518e-12       2.418757869329e-13      -4.556422515663e-13       2.968859885445e-15       1.044688200908e-16       2.363324943442e-17      -9.216474645582e-19 
 2694       7.529081322230e-12       2.408414291896e-13      -4.528234659859e-13       2.965254730886e-15       1.042894087930e-16       2.356040644081e-17      -8.882203927087e-19 
 2695       7.515697727088e-12       2.398183543961e-13      -4.499886230694e-13       2.961652159744e-15       1.041103472272e-16       2.348993746999e-17      -8.525479821666e-19 
 2696       7.502199594060e-12       2.388066209908e-13      -4.471385427009e-13       2.958052155830e-15       1.039316346992e-16       2.342176728008e-17      -8.147808099940e-19 
 2697       7.488587452162e-12       2.378062875239e-13      -4.442740472621e-13       2.954454702870e-15       1.037532705102e-16       2.335582039377e-17      -7.750699110282e-19 
 2698       7.474861832465e-12       2.368174126576e-13      -4.413959616346e-13       2.950859784502e-15       1.035752539563e-16       2.329202109807e-17      -7.335667783097e-19 
 2699       7.461023268095e-12       2.358400551661e-13      -4.385051132023e-13       2.947267384282e-15       1.033975843285e-16       2.323029344410e-17      -6.904233635095e-19 
 2700       7.447072294237e-12       2.348742739359e-13      -4.356023318538e-13       2.943677485679e-15       1.032202609131e-16       2.317056124689e-17      -6.457920773571e-19 
 2701       7.433009448134e-12       2.339201279654e-13      -4.326884499844e-13       2.940090072075e-15       1.030432829915e-16       2.311274808511e-17      -5.998257900682e-19 
 2702       7.418835269091e-12       2.329776763655e-13      -4.297643024988e-13       2.936505126768e-15       1.028666498400e-16       2.305677730089e-17      -5.526778317721e-19 
 2703       7.404550298479e-12       2.320469783596e-13      -4.268307268132e-13       2.932922632970e-15       1.026903607301e-16       2.300257199960e-17      -5.045019929397e-19 
 2704       7.390155079731e-12       2.311280932833e-13      -4.238885628578e-13       2.929342573807e-15       1.025144149282e-16       2.295005504959e-17      -4.554525248112e-19 
 2705       7.375650158353e-12       2.302210805849e-13      -4.209386530790e-13       2.925764932317e-15       1.023388116958e-16       2.289914908198e-17      -4.056841398235e-19 
 2706       7.361036081915e-12       2.293259998253e-13      -4.179818424418e-13       2.922189691455e-15       1.021635502896e-16       2.284977649049e-17      -3.553520120382e-19 
 2707       7.346313400064e-12       2.284429106782e-13      -4.150189784322e-13       2.918616834087e-15       1.019886299611e-16       2.280185943114e-17      -3.046117775692e-19 
 2708       7.331482664519e-12       2.275718729299e-13      -4.120509110592e-13       2.915046342995e-15       1.018140499570e-16       2.275531982207e-17      -2.536195350104e-19 
 2709       7.316544429073e-12       2.267129464798e-13      -4.090784928576e-13       2.911478200873e-15       1.016398095189e-16       2.271007934332e-17      -2.025318458633e-19 
 2710       7.301499249601e-12       2.258661913402e-13      -4.061025788902e-13       2.907912390330e-15       1.014659078834e-16       2.266605943659e-17      -1.515057349648e-19 
 2711       7.286347684055e-12       2.250316676364e-13      -4.031240267497e-13       2.904348893885e-15       1.012923442823e-16       2.262318130504e-17      -1.006986909151e-19 
 2712       7.271090292471e-12       2.242094356068e-13      -4.001436965617e-13       2.900787693975e-15       1.011191179422e-16       2.258136591304e-17      -5.026866650477e-20 
 2713       7.255727636968e-12       2.233995556032e-13      -3.971624509866e-13       2.897228772947e-15       1.009462280848e-16       2.254053398598e-17      -3.740791432266e-22 
 2714       7.240260281752e-12       2.226020880905e-13      -3.941811552220e-13       2.893672113062e-15       1.007736739268e-16       2.250060601001e-17       4.882618871411e-20 
 2715       7.224688793117e-12       2.218170936471e-13      -3.912006770052e-13       2.890117696494e-15       1.006014546798e-16       2.246150223187e-17       9.717278913790e-20 
 2716       7.209013739446e-12       2.210446329649e-13      -3.882218866153e-13       2.886565505330e-15       1.004295695505e-16       2.242314265860e-17       1.445059082973e-19 
 2717       7.193235691218e-12       2.202847668493e-13      -3.852456568756e-13       2.883015521570e-15       1.002580177405e-16       2.238544705739e-17       1.906652660320e-19 
 2718       7.177355221001e-12       2.195375562193e-13      -3.822728631562e-13       2.879467727126e-15       1.000867984465e-16       2.234833495529e-17       2.354901154250e-19 
 2719       7.161372903465e-12       2.188030621077e-13      -3.793043833759e-13       2.875922103823e-15       9.991591085993e-17       2.231172563905e-17       2.788192423744e-19 
 2720       7.145289315375e-12       2.180813456610e-13      -3.763410980048e-13       2.872378633398e-15       9.974535416736e-17       2.227553815486e-17       3.204909651662e-19 
 2721       7.129105035596e-12       2.173724681397e-13      -3.733838900665e-13       2.868837297503e-15       9.957512755027e-17       2.223969130812e-17       3.603431340459e-19 
 2722       7.112820645098e-12       2.166764909183e-13      -3.704336451408e-13       2.865298077699e-15       9.940523018508e-17       2.220410366325e-17       3.982131307918e-19 
 2723       7.096436726955e-12       2.159934754853e-13      -3.674912513654e-13       2.861760955461e-15       9.923566124317e-17       2.216869354346e-17       4.339378682862e-19 
 2724       7.079953866345e-12       2.153234834432e-13      -3.645575994387e-13       2.858225912176e-15       9.906641989084e-17       2.213337903050e-17       4.673537900887e-19 
