#scalar perturbations for mode k = 1.088182900000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       3.313545385859e+02       1.292731095944e-03      -1.468490718565e+00       9.997831066359e-05       1.662731212985e-03       5.478443203301e-04       6.728672674239e-06       1.096491365360e-04      -1.101386127974e+00       1.005429337331e-04       5.863488025465e-01       6.386638983333e-01      -1.468386453808e+00       9.916725812475e-05       4.595315286809e-03      -1.468386453808e+00       9.916725812475e-05       4.595315286809e-03      -1.101434277799e+00       1.008577364732e-04      -1.101433152665e+00       1.008559557091e-04 
       3.343094831413e+02       1.308891907536e-03      -1.469669565723e+00       1.007397341851e-04       1.738929258976e-03       5.506195883512e-04       7.068685155615e-06       1.102116352990e-04      -1.102271982775e+00       1.013390050134e-04       5.861804895950e-01       6.384680384857e-01      -1.469562083259e+00       9.991741108189e-05       4.673281448556e-03      -1.469562083259e+00       9.991741108189e-05       4.673281448556e-03      -1.102321058913e+00       1.016511579855e-04      -1.102319928550e+00       1.016493992085e-04 
       3.375421270683e+02       1.326665276697e-03      -1.470951278352e+00       1.015705206683e-04       1.823159625475e-03       5.534808028501e-04       7.443444599524e-06       1.107924571290e-04      -1.103235266899e+00       1.022085619810e-04       5.860106813647e-01       6.382566100337e-01      -1.470840225043e+00       1.007359214241e-04       4.759236651383e-03      -1.470840225043e+00       1.007359214241e-04       4.759236651383e-03      -1.103285347416e+00       1.025178054462e-04      -1.103284211405e+00       1.025160702315e-04 
       3.407747709954e+02       1.344536654576e-03      -1.472225616640e+00       1.023990813709e-04       1.908272231357e-03       5.561823349266e-04       7.820896202010e-06       1.113417987156e-04      -1.104193147049e+00       1.030767887367e-04       5.858551718092e-01       6.380479191732e-01      -1.472110939682e+00       1.015522552743e-04       4.845881398982e-03      -1.472110939682e+00       1.015522552743e-04       4.845881398982e-03      -1.104244222533e+00       1.033831207111e-04      -1.104243080951e+00       1.033814085606e-04 
       3.440074149225e+02       1.362506041757e-03      -1.473493550704e+00       1.032254874317e-04       1.994242625832e-03       5.587439588223e-04       8.200840251126e-06       1.118636174867e-04      -1.105146353699e+00       1.039437526613e-04       5.857132425763e-01       6.378417210166e-01      -1.473375197494e+00       1.023664792081e-04       4.933213570641e-03      -1.473375197494e+00       1.023664792081e-04       4.933213570641e-03      -1.105198414743e+00       1.042471765254e-04      -1.105197267662e+00       1.042454869556e-04 
       3.472400588495e+02       1.380573438163e-03      -1.474755905889e+00       1.040498008396e-04       2.081050263960e-03       5.611820863833e-04       8.583105577387e-06       1.123611982480e-04      -1.106095508733e+00       1.048095126238e-04       5.855841984659e-01       6.376378069404e-01      -1.474633824008e+00       1.031786510057e-04       5.021231097209e-03      -1.474633824008e+00       1.031786510057e-04       5.021231097209e-03      -1.106148545950e+00       1.051100368182e-04      -1.106147393443e+00       1.051083693597e-04 
       3.504727027766e+02       1.398738843320e-03      -1.476013253644e+00       1.048720678079e-04       2.168677692955e-03       5.635104903544e-04       8.967544049296e-06       1.128372978630e-04      -1.107041043603e+00       1.056741072790e-04       5.854674041232e-01       6.374360318521e-01      -1.475887390836e+00       1.039888112621e-04       5.109931949071e-03      -1.475887390836e+00       1.039888112621e-04       5.109931949071e-03      -1.107095047644e+00       1.059717483129e-04      -1.107093889782e+00       1.059701025096e-04 
       3.537053467037e+02       1.417002257184e-03      -1.477266125001e+00       1.056923318760e-04       2.257109942941e-03       5.657408309255e-04       9.354026475676e-06       1.132942505747e-04      -1.107983359425e+00       1.065375743550e-04       5.853622379795e-01       6.372362608116e-01      -1.477136429152e+00       1.047969985855e-04       5.199314128279e-03      -1.477136429152e+00       1.047969985855e-04       5.199314128279e-03      -1.108038321003e+00       1.068323557257e-04      -1.108037157855e+00       1.068307311347e-04 
       3.569379906307e+02       1.435363680032e-03      -1.478515199438e+00       1.065106455760e-04       2.346334085756e-03       5.678830161584e-04       9.742439513159e-06       1.137340401022e-04      -1.108922968636e+00       1.073999690496e-04       5.852680491504e-01       6.370383218193e-01      -1.478381618556e+00       1.056032635651e-04       5.289375672999e-03      -1.478381618556e+00       1.056032635651e-04       5.289375672999e-03      -1.108978878547e+00       1.076919157339e-04      -1.108977710181e+00       1.076903119250e-04 
       3.604671295123e+02       1.455521100381e-03      -1.479875268676e+00       1.074018471682e-04       2.444632848950e-03       5.701308046185e-04       1.016856485551e-05       1.141965281098e-04      -1.109946245497e+00       1.083403026971e-04       5.851770099023e-01       6.368241258770e-01      -1.479737387203e+00       1.064813419691e-04       5.388471004813e-03      -1.479737387203e+00       1.064813419691e-04       5.388471004813e-03      -1.110003180309e+00       1.086291834673e-04      -1.110002006323e+00       1.086276018694e-04 
       3.639962683939e+02       1.475795332640e-03      -1.481232236166e+00       1.082908379793e-04       2.543849493441e-03       5.722926518027e-04       1.059675810722e-05       1.146423904348e-04      -1.110967371300e+00       1.092794813000e-04       5.850975406909e-01       6.366117524572e-01      -1.481089992421e+00       1.073572393705e-04       5.488371301601e-03      -1.481089992421e+00       1.073572393705e-04       5.488371301601e-03      -1.111025320252e+00       1.095653280966e-04      -1.111024140722e+00       1.095637682265e-04 
       3.675254072755e+02       1.496186376472e-03      -1.482586605264e+00       1.091776620324e-04       2.643972941789e-03       5.743764169688e-04       1.102691760530e-05       1.150732013476e-04      -1.111986727294e+00       1.102175502594e-04       5.850289403586e-01       6.364010731491e-01      -1.482439937699e+00       1.082309968405e-04       5.589074156617e-03      -1.482439937699e+00       1.082309968405e-04       5.589074156617e-03      -1.112045679738e+00       1.105003985360e-04      -1.112044494741e+00       1.104988599249e-04 
       3.710545461571e+02       1.516694232589e-03      -1.483938872158e+00       1.100623631376e-04       2.744993410881e-03       5.763888445605e-04       1.145895254634e-05       1.154903120624e-04      -1.113004689359e+00       1.111545562805e-04       5.849705327921e-01       6.361919613824e-01      -1.483787719348e+00       1.091026558226e-04       5.690577196745e-03      -1.483787719348e+00       1.091026558226e-04       5.690577196745e-03      -1.113064634778e+00       1.114344440445e-04      -1.113063444388e+00       1.114329262375e-04 
       3.745836850387e+02       1.537318901157e-03      -1.485289519032e+00       1.109449837517e-04       2.846902204755e-03       5.783357272603e-04       1.189278141168e-05       1.158948833543e-04      -1.114021622880e+00       1.120905474301e-04       5.849216674827e-01       6.359842941371e-01      -1.485133819664e+00       1.099722573954e-04       5.792878082559e-03      -1.485133819664e+00       1.099722573954e-04       5.792878082559e-03      -1.114082550893e+00       1.123675134899e-04      -1.114081355182e+00       1.123660160459e-04 
       3.781128239203e+02       1.558060381459e-03      -1.486638968986e+00       1.118255619334e-04       2.949691531429e-03       5.802220636470e-04       1.232833054413e-05       1.162879170969e-04      -1.115037848951e+00       1.130255684794e-04       5.848817307121e-01       6.357779632125e-01      -1.486478661849e+00       1.108398386751e-04       5.895974509497e-03      -1.486478661849e+00       1.108398386751e-04       5.895974509497e-03      -1.115099749317e+00       1.132996517518e-04      -1.115098548357e+00       1.132981742423e-04 
       3.816419628018e+02       1.578918673466e-03      -1.487987599021e+00       1.127041328774e-04       3.053354340734e-03       5.820522088421e-04       1.276553288651e-05       1.166702863979e-04      -1.116053654119e+00       1.139596610008e-04       5.848501439368e-01       6.355728719777e-01      -1.487822623007e+00       1.117054338539e-04       5.999864205424e-03      -1.487822623007e+00       1.117054338539e-04       5.999864205424e-03      -1.116116516735e+00       1.142309007595e-04      -1.116115310595e+00       1.142294427687e-04 
       3.862527924096e+02       1.606346093563e-03      -1.489748925454e+00       1.138490190803e-04       3.190095573706e-03       5.843649249353e-04       1.333912852885e-05       1.171550461020e-04      -1.117380608257e+00       1.151787222379e-04       5.848205510219e-01       6.353066404599e-01      -1.489577757629e+00       1.128333974579e-04       6.136787893505e-03      -1.489577757629e+00       1.128333974579e-04       6.136787893505e-03      -1.117444713062e+00       1.154463067219e-04      -1.117443500257e+00       1.154448736253e-04 
       3.908636220174e+02       1.633972905080e-03      -1.491510028800e+00       1.149905958409e-04       3.328303825702e-03       5.865956258618e-04       1.391531697698e-05       1.176243899648e-04      -1.118707741388e+00       1.163963407428e-04       5.848031579355e-01       6.350422217888e-01      -1.491332565229e+00       1.139580841400e-04       6.275056881426e-03      -1.491332565229e+00       1.139580841400e-04       6.275056881426e-03      -1.118773071685e+00       1.166603383186e-04      -1.118771852328e+00       1.166589294525e-04 
       3.954744516251e+02       1.661799109773e-03      -1.493271505007e+00       1.161289245194e-04       3.467967279718e-03       5.887506708116e-04       1.449398528643e-05       1.180795939667e-04      -1.120035509117e+00       1.176125937010e-04       5.847969061302e-01       6.347794619387e-01      -1.493087641952e+00       1.150795538797e-04       6.414666289527e-03      -1.493087641952e+00       1.150795538797e-04       6.414666289527e-03      -1.120102048522e+00       1.178730725905e-04      -1.120100822724e+00       1.178716873153e-04 
       4.000852812329e+02       1.689824705947e-03      -1.495033789607e+00       1.172640533349e-04       3.609075136204e-03       5.908355416268e-04       1.507503057868e-05       1.185217584518e-04      -1.121364246807e+00       1.188275461586e-04       5.848008325886e-01       6.345182470709e-01      -1.494843423515e+00       1.161978539552e-04       6.555611294652e-03      -1.494843423515e+00       1.161978539552e-04       6.555611294652e-03      -1.121431979253e+00       1.190845738046e-04      -1.121430747121e+00       1.190832115041e-04 
       4.046961108407e+02       1.718049694895e-03      -1.496797316254e+00       1.183960308971e-04       3.751617432824e-03       5.928550034709e-04       1.565835849075e-05       1.189518402725e-04      -1.122694288495e+00       1.200412637758e-04       5.848140333650e-01       6.342584638926e-01      -1.496600343756e+00       1.173130322032e-04       6.697887125240e-03      -1.496600343756e+00       1.173130322032e-04       6.697887125240e-03      -1.122763198224e+00       1.202949067163e-04      -1.122761959862e+00       1.202935667964e-04 
       4.093069404484e+02       1.746474075777e-03      -1.498562390973e+00       1.195248952482e-04       3.895584892892e-03       5.948132383147e-04       1.624388187984e-05       1.193706794968e-04      -1.124025872578e+00       1.212538015884e-04       5.848356870659e-01       6.340000310838e-01      -1.498358708879e+00       1.184251259573e-04       6.841489053758e-03      -1.498358708879e+00       1.184251259573e-04       6.841489053758e-03      -1.124095944135e+00       1.215041255075e-04      -1.124094699646e+00       1.215028073952e-04 
