# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2121       2.665435357864e-11       5.651975897280e-13      -4.365632511704e-13       0.000000000000e+00       2.556801527234e-16       6.788635782122e-17       2.440011554254e-18 
 2122       2.654184206325e-11       5.671365273357e-13      -4.176627344949e-13       0.000000000000e+00       2.551415303728e-16       6.753373097641e-17       2.561084430728e-18 
 2123       2.642864954439e-11       5.691747100506e-13      -3.990972899766e-13       0.000000000000e+00       2.546042153000e-16       6.718104512571e-17       2.682079453748e-18 
 2124       2.631480355847e-11       5.713102077382e-13      -3.808714484171e-13       0.000000000000e+00       2.540682038765e-16       6.682807263662e-17       2.802914669899e-18 
 2125       2.620033174975e-11       5.735410822177e-13      -3.629897548158e-13       0.000000000000e+00       2.535334924432e-16       6.647458501583e-17       2.923507818912e-18 
 2126       2.608526187051e-11       5.758653872527e-13      -3.454567683855e-13       0.000000000000e+00       2.530000773098e-16       6.612035290816e-17       3.043776333305e-18 
 2127       2.596962178113e-11       5.782811685412e-13      -3.282770625682e-13       0.000000000000e+00       2.524679547547e-16       6.576514609557e-17       3.163637338021e-18 
 2128       2.585343945024e-11       5.807864637057e-13      -3.114552250501e-13       0.000000000000e+00       2.519371210255e-16       6.540873349611e-17       3.283007650069e-18 
 2129       2.573674295486e-11       5.833793022839e-13      -2.949958577776e-13       0.000000000000e+00       2.514075723384e-16       6.505088316296e-17       3.401803778166e-18 
 2130       2.561956048051e-11       5.860577057184e-13      -2.789035769728e-13       0.000000000000e+00       2.508793048783e-16       6.469136228336e-17       3.519941922371e-18 
 2131       2.550192032135e-11       5.888196873472e-13      -2.631830131486e-13       0.000000000000e+00       2.503523147989e-16       6.432993717764e-17       3.637337973731e-18 
 2132       2.538385088031e-11       5.916632523939e-13      -2.478388111250e-13       0.000000000000e+00       2.498265982226e-16       6.396637329817e-17       3.753907513919e-18 
 2133       2.526538066919e-11       5.945863979580e-13      -2.328756300438e-13       0.000000000000e+00       2.493021512404e-16       6.360043522836e-17       3.869565814872e-18 
 2134       2.514653830884e-11       5.975871130050e-13      -2.182981433848e-13       0.000000000000e+00       2.487789699118e-16       6.323188668165e-17       3.984227838434e-18 
 2135       2.502735252922e-11       6.006633783567e-13      -2.041110389811e-13       0.000000000000e+00       2.482570502649e-16       6.286049050049e-17       4.097808235995e-18 
 2136       2.490785216960e-11       6.038131666814e-13      -1.903190190344e-13       0.000000000000e+00       2.477363882964e-16       6.248600865532e-17       4.210221348127e-18 
 2137       2.478806617865e-11       6.070344424843e-13      -1.769268001310e-13       0.000000000000e+00       2.472169799712e-16       6.210820224357e-17       4.321381204232e-18 
 2138       2.466802361455e-11       6.103251620974e-13      -1.639391132571e-13       0.000000000000e+00       2.466988212227e-16       6.172683148861e-17       4.431201522174e-18 
 2139       2.454775364517e-11       6.136832736699e-13      -1.513607038143e-13       0.000000000000e+00       2.461819079528e-16       6.134165573880e-17       4.539595707924e-18 
 2140       2.442728554815e-11       6.171067171588e-13      -1.391963316351e-13       0.000000000000e+00       2.456662360315e-16       6.095243346640e-17       4.646476855197e-18 
 2141       2.430664871106e-11       6.205934243183e-13      -1.274507709988e-13       0.000000000000e+00       2.451518012972e-16       6.055892226661e-17       4.751757745094e-18 
 2142       2.418587263151e-11       6.241413186909e-13      -1.161288106465e-13       0.000000000000e+00       2.446385995564e-16       6.016087885652e-17       4.855350845741e-18 
 2143       2.406498588899e-11       6.277482947327e-13      -1.052341705447e-13       0.000000000000e+00       2.441266268442e-16       5.975813108974e-17       4.957181133566e-18 
 2144       2.394401305252e-11       6.314121550548e-13      -9.476624405597e-14       0.000000000000e+00       2.436158802065e-16       5.935079453990e-17       5.057224653585e-18 
 2145       2.382297775210e-11       6.351306727339e-13      -8.472333354517e-14       0.000000000000e+00       2.431063569230e-16       5.893905739459e-17       5.155470221799e-18 
 2146       2.370190370525e-11       6.389016121273e-13      -7.510373159857e-14       0.000000000000e+00       2.425980542470e-16       5.852310857491e-17       5.251906627449e-18 
 2147       2.358081471707e-11       6.427227288630e-13      -6.590572101108e-14       0.000000000000e+00       2.420909694060e-16       5.810313773634e-17       5.346522632990e-18 
 2148       2.345973468036e-11       6.465917698290e-13      -5.712757477349e-14       0.000000000000e+00       2.415850996011e-16       5.767933526964e-17       5.439306974065e-18 
 2149       2.333868757569e-11       6.505064731630e-13      -4.876755605978e-14       0.000000000000e+00       2.410804420072e-16       5.725189230165e-17       5.530248359484e-18 
 2150       2.321769747155e-11       6.544645682424e-13      -4.082391821429e-14       0.000000000000e+00       2.405769937729e-16       5.682100069624e-17       5.619335471191e-18 
 2151       2.309678852442e-11       6.584637756738e-13      -3.329490473902e-14       0.000000000000e+00       2.400747520206e-16       5.638685305509e-17       5.706556964245e-18 
 2152       2.297598497888e-11       6.625018072824e-13      -2.617874928085e-14       0.000000000000e+00       2.395737138462e-16       5.594964271861e-17       5.791901466795e-18 
 2153       2.285531116769e-11       6.665763661024e-13      -1.947367561882e-14       0.000000000000e+00       2.390738763193e-16       5.550956376681e-17       5.875357580051e-18 
 2154       2.273479151195e-11       6.706851463658e-13      -1.317789765134e-14       0.000000000000e+00       2.385752364831e-16       5.506681102013e-17       5.956913878261e-18 
 2155       2.261445052112e-11       6.748258334930e-13      -7.289619383473e-15       0.000000000000e+00       2.380777913542e-16       5.462158004033e-17       6.036558908686e-18 
 2156       2.249431279319e-11       6.789961040816e-13      -1.807034914177e-15       0.000000000000e+00       2.375815379229e-16       5.417406713134e-17       6.114281191573e-18 
 2157       2.237440301475e-11       6.831936258968e-13       3.271671576465e-15       0.000000000000e+00       2.370864731528e-16       5.372446934016e-17       6.190069220134e-18 
 2158       2.225474596109e-11       6.874160578607e-13       7.948325839979e-15       0.000000000000e+00       2.365925939810e-16       5.327298445767e-17       6.263911460516e-18 
 2159       2.213536649631e-11       6.916610500422e-13       1.222476357225e-14       0.000000000000e+00       2.360998973179e-16       5.281981101957e-17       6.335796351777e-18 
 2160       2.201628957342e-11       6.959262436464e-13       1.610283042629e-14       0.000000000000e+00       2.356083800474e-16       5.236514830716e-17       6.405712305863e-18 
 2161       2.189754023445e-11       7.002092710046e-13       1.958438202497e-14       0.000000000000e+00       2.351180390265e-16       5.190919634828e-17       6.473647707583e-18 
 2162       2.177914361052e-11       7.045077555638e-13       2.267128397377e-14       0.000000000000e+00       2.346288710857e-16       5.145215591813e-17       6.539590914579e-18 
 2163       2.166112492198e-11       7.088193118765e-13       2.536541187356e-14       0.000000000000e+00       2.341408730285e-16       5.099422854017e-17       6.603530257306e-18 
 2164       2.154350947849e-11       7.131415455903e-13       2.766865133331e-14       0.000000000000e+00       2.336540416318e-16       5.053561648695e-17       6.665454039005e-18 
 2165       2.142632267914e-11       7.174720534376e-13       2.958289798286e-14       0.000000000000e+00       2.331683736455e-16       5.007652278101e-17       6.725350535676e-18 
 2166       2.130959001251e-11       7.218084232254e-13       3.111005748569e-14       0.000000000000e+00       2.326838657928e-16       4.961715119571e-17       6.783207996058e-18 
 2167       2.119333705682e-11       7.261482338246e-13       3.225204555163e-14       0.000000000000e+00       2.322005147697e-16       4.915770625613e-17       6.839014641596e-18 
 2168       2.107758948000e-11       7.304890551604e-13       3.301078794966e-14       0.000000000000e+00       2.317183172456e-16       4.869839323991e-17       6.892758666423e-18 
 2169       2.096237303981e-11       7.348284482014e-13       3.338822052061e-14       0.000000000000e+00       2.312372698625e-16       4.823941817816e-17       6.944428237332e-18 
 2170       2.084771358393e-11       7.391639649492e-13       3.338628918994e-14       0.000000000000e+00       2.307573692357e-16       4.778098785624e-17       6.994011493749e-18 
 2171       2.073363705006e-11       7.434931484287e-13       3.300694998050e-14       0.000000000000e+00       2.302786119533e-16       4.732330981474e-17       7.041496547711e-18 
 2172       2.062016946603e-11       7.478135326774e-13       3.225216902526e-14       0.000000000000e+00       2.298009945763e-16       4.686659235023e-17       7.086871483839e-18 
 2173       2.050733694990e-11       7.521226427348e-13       3.112392258006e-14       0.000000000000e+00       2.293245136384e-16       4.641104451621e-17       7.130124359314e-18 
 2174       2.039516571005e-11       7.564179946328e-13       2.962419703639e-14       0.000000000000e+00       2.288491656465e-16       4.595687612396e-17       7.171243203850e-18 
 2175       2.028368204530e-11       7.606970953847e-13       2.775498893410e-14       0.000000000000e+00       2.283749470798e-16       4.550429774337e-17       7.210216019670e-18 
 2176       2.017291234500e-11       7.649574429753e-13       2.551830497419e-14       0.000000000000e+00       2.279018543907e-16       4.505352070383e-17       7.247030781480e-18 
 2177       2.006288308913e-11       7.691965263506e-13       2.291616203152e-14       0.000000000000e+00       2.274298840039e-16       4.460475709511e-17       7.281675436448e-18 
 2178       1.995362084840e-11       7.734118254071e-13       1.995058716762e-14       0.000000000000e+00       2.269590323170e-16       4.415821976819e-17       7.314137904170e-18 
 2179       1.984515228436e-11       7.776008109818e-13       1.662361764337e-14       0.000000000000e+00       2.264892957001e-16       4.371412233618e-17       7.344406076655e-18 
 2180       1.973750414950e-11       7.817609448421e-13       1.293730093179e-14       0.000000000000e+00       2.260206704960e-16       4.327267917512e-17       7.372467818291e-18 
 2181       1.963070328735e-11       7.858896796749e-13       8.893694730821e-15       0.000000000000e+00       2.255531530200e-16       4.283410542490e-17       7.398310965826e-18 
 2182       1.952477373421e-11       7.899846500473e-13       4.495471822585e-15       0.000000000000e+00       2.250867397842e-16       4.239857690305e-17       7.421934906112e-18 
 2183       1.941972800290e-11       7.940442467077e-13      -2.522609388667e-16       0.000000000000e+00       2.246214281721e-16       4.196610955055e-17       7.443385394291e-18 
 2184       1.931557574076e-11       7.980670461174e-13      -5.343769386185e-15       0.000000000000e+00       2.241572157686e-16       4.153667917893e-17       7.462719969155e-18 
 2185       1.921232662270e-11       8.020516198235e-13      -1.077329574928e-14       0.000000000000e+00       2.236941001358e-16       4.111026148377e-17       7.479996396851e-18 
 2186       1.910999035124e-11       8.059965344544e-13      -1.653505862733e-14       0.000000000000e+00       2.232320788133e-16       4.068683204456e-17       7.495272671148e-18 
 2187       1.900857665655e-11       8.099003517134e-13      -2.262325296081e-14       0.000000000000e+00       2.227711493177e-16       4.026636632452e-17       7.508607013704e-18 
 2188       1.890809529645e-11       8.137616283739e-13      -2.903205000346e-14       0.000000000000e+00       2.223113091431e-16       3.984883967048e-17       7.520057874330e-18 
 2189       1.880855605647e-11       8.175789162733e-13      -3.575559729435e-14       0.000000000000e+00       2.218525557606e-16       3.943422731273e-17       7.529683931259e-18 
 2190       1.870996874988e-11       8.213507623080e-13      -4.278801862985e-14       0.000000000000e+00       2.213948866186e-16       3.902250436488e-17       7.537544091411e-18 
 2191       1.861234321767e-11       8.250757084278e-13      -5.012341403569e-14       0.000000000000e+00       2.209382991427e-16       3.861364582371e-17       7.543697490660e-18 
 2192       1.851568932864e-11       8.287522916301e-13      -5.775585973889e-14       0.000000000000e+00       2.204827907354e-16       3.820762656905e-17       7.548203494101e-18 
 2193       1.842001697938e-11       8.323790439545e-13      -6.567940813986e-14       0.000000000000e+00       2.200283587765e-16       3.780442136359e-17       7.551121696316e-18 
 2194       1.832533609434e-11       8.359544924777e-13      -7.388808778434e-14       0.000000000000e+00       2.195750006227e-16       3.740400485276e-17       7.552511921641e-18 
 2195       1.823165662581e-11       8.394771593075e-13      -8.237590333548e-14       0.000000000000e+00       2.191227136078e-16       3.700635156462e-17       7.552434224430e-18 
 2196       1.813898855401e-11       8.429455615774e-13      -9.113683554579e-14       0.000000000000e+00       2.186714950425e-16       3.661143590966e-17       7.550948889326e-18 
 2197       1.804734188705e-11       8.463582114415e-13      -1.001648412292e-13       0.000000000000e+00       2.182213422146e-16       3.621923218067e-17       7.548116431523e-18 
 2198       1.795672666101e-11       8.497136160684e-13      -1.094538532329e-13       0.000000000000e+00       2.177722523886e-16       3.582971455263e-17       7.543997597035e-18 
 2199       1.786715293995e-11       8.530102776361e-13      -1.189977804098e-13       0.000000000000e+00       2.173242228060e-16       3.544285708254e-17       7.538653362963e-18 
 2200       1.777863081594e-11       8.562466933264e-13      -1.287905075900e-13       0.000000000000e+00       2.168772506853e-16       3.505863370926e-17       7.532144937759e-18 
 2201       1.769117040907e-11       8.594213553192e-13      -1.388258955531e-13       0.000000000000e+00       2.164313332215e-16       3.467701825339e-17       7.524533761495e-18 
 2202       1.760478186753e-11       8.625327507875e-13      -1.490977810002e-13       0.000000000000e+00       2.159864675866e-16       3.429798441714e-17       7.515881506128e-18 
 2203       1.751947536757e-11       8.655793618913e-13      -1.595999765257e-13       0.000000000000e+00       2.155426509294e-16       3.392150578414e-17       7.506250075766e-18 
 2204       1.743526111357e-11       8.685596657726e-13      -1.703262705897e-13       0.000000000000e+00       2.150998803753e-16       3.354755581935e-17       7.495701606937e-18 
 2205       1.735214933809e-11       8.714721345495e-13      -1.812704274896e-13       0.000000000000e+00       2.146581530264e-16       3.317610786885e-17       7.484298468853e-18 
 2206       1.727015030182e-11       8.743152353109e-13      -1.924261873324e-13       0.000000000000e+00       2.142174659614e-16       3.280713515978e-17       7.472103263677e-18 
 2207       1.718927429371e-11       8.770874301110e-13      -2.037872660067e-13       0.000000000000e+00       2.137778162359e-16       3.244061080011e-17       7.459178826790e-18 
 2208       1.710953163090e-11       8.797871759639e-13      -2.153473551544e-13       0.000000000000e+00       2.133392008817e-16       3.207650777856e-17       7.445588227059e-18 
 2209       1.703093265882e-11       8.824129248378e-13      -2.271001221431e-13       0.000000000000e+00       2.129016169076e-16       3.171479896443e-17       7.431394767099e-18 
 2210       1.695348775120e-11       8.849631236497e-13      -2.390392100378e-13       0.000000000000e+00       2.124650612985e-16       3.135545710746e-17       7.416661983546e-18 
 2211       1.687720731007e-11       8.874362142599e-13      -2.511582375731e-13       0.000000000000e+00       2.120295310160e-16       3.099845483767e-17       7.401453647315e-18 
 2212       1.680210176581e-11       8.898306334665e-13      -2.634507991253e-13       0.000000000000e+00       2.115950229983e-16       3.064376466525e-17       7.385833763875e-18 
 2213       1.672818157720e-11       8.921448129997e-13      -2.759104646842e-13       0.000000000000e+00       2.111615341598e-16       3.029135898039e-17       7.369866573511e-18 
 2214       1.665545723140e-11       8.943771795168e-13      -2.885307798251e-13       0.000000000000e+00       2.107290613913e-16       2.994121005314e-17       7.353616551591e-18 
 2215       1.658393924403e-11       8.965261545960e-13      -3.013052656810e-13       0.000000000000e+00       2.102976015602e-16       2.959329003327e-17       7.337148408832e-18 
 2216       1.651363815916e-11       8.985901547314e-13      -3.142274189144e-13       0.000000000000e+00       2.098671515100e-16       2.924757095012e-17       7.320527091569e-18 
 2217       1.644456454934e-11       9.005675913274e-13      -3.272907116896e-13       0.000000000000e+00       2.094377080605e-16       2.890402471247e-17       7.303817782018e-18 
 2218       1.637672901567e-11       9.024568706932e-13      -3.404885916443e-13       0.000000000000e+00       2.090092680081e-16       2.856262310839e-17       7.287085898545e-18 
 2219       1.631014218776e-11       9.042563940372e-13      -3.538144818621e-13       0.000000000000e+00       2.085818281249e-16       2.822333780508e-17       7.270397095932e-18 
 2220       1.624481472383e-11       9.059645574614e-13      -3.672617808440e-13       0.000000000000e+00       2.081553851597e-16       2.788614034875e-17       7.253817265643e-18 
 2221       1.618075441824e-11       9.075800203095e-13      -3.808239679276e-13       0.000000000000e+00       2.077299360315e-16       2.755101193525e-17       7.237402548205e-18 
 2222       1.611795750328e-11       9.091025121542e-13      -3.944949203587e-13       0.000000000000e+00       2.073054784142e-16       2.721797279272e-17       7.221169297874e-18 
 2223       1.605641729014e-11       9.105320311178e-13      -4.082685982535e-13       0.000000000000e+00       2.068820101559e-16       2.688705299231e-17       7.205123920522e-18 
 2224       1.599612705607e-11       9.118685760032e-13      -4.221389393166e-13       0.000000000000e+00       2.064595290848e-16       2.655828269511e-17       7.189272843574e-18 
 2225       1.593708004436e-11       9.131121462949e-13      -4.360998588152e-13       0.000000000000e+00       2.060380330098e-16       2.623169215222e-17       7.173622516028e-18 
 2226       1.587926946431e-11       9.142627421597e-13      -4.501452495539e-13       0.000000000000e+00       2.056175197197e-16       2.590731170484e-17       7.158179408482e-18 
 2227       1.582268849116e-11       9.153203644483e-13      -4.642689818493e-13       0.000000000000e+00       2.051979869834e-16       2.558517178438e-17       7.142950013156e-18 
 2228       1.576733026607e-11       9.162850146958e-13      -4.784649035044e-13       0.000000000000e+00       2.047794325503e-16       2.526530291256e-17       7.127940843914e-18 
 2229       1.571318789606e-11       9.171566951230e-13      -4.927268397834e-13       0.000000000000e+00       2.043618541498e-16       2.494773570147e-17       7.113158436292e-18 
 2230       1.566025445400e-11       9.179354086372e-13      -5.070485933858e-13       0.000000000000e+00       2.039452494913e-16       2.463250085368e-17       7.098609347516e-18 
 2231       1.560852297853e-11       9.186211588336e-13      -5.214239444218e-13       0.000000000000e+00       2.035296162643e-16       2.431962916235e-17       7.084300156529e-18 
 2232       1.555798647404e-11       9.192139499960e-13      -5.358466503861e-13       0.000000000000e+00       2.031149521387e-16       2.400915151131e-17       7.070237464017e-18 
 2233       1.550863791061e-11       9.197137870978e-13      -5.503104461328e-13       0.000000000000e+00       2.027012547639e-16       2.370109887514e-17       7.056427892426e-18 
 2234       1.546047022399e-11       9.201206758033e-13      -5.648090438500e-13       0.000000000000e+00       2.022885217698e-16       2.339550231930e-17       7.042878085992e-18 
 2235       1.541347631557e-11       9.204346224684e-13      -5.793361330343e-13       0.000000000000e+00       2.018767507659e-16       2.309239300017e-17       7.029594710761e-18 
 2236       1.536764905228e-11       9.206556341421e-13      -5.938853804653e-13       0.000000000000e+00       2.014659393418e-16       2.279180216522e-17       7.016584454612e-18 
 2237       1.532298126660e-11       9.207837185669e-13      -6.084504301805e-13       0.000000000000e+00       2.010560850671e-16       2.249376115301e-17       7.003854027286e-18 
 2238       1.527946575652e-11       9.208188841802e-13      -6.230249034495e-13       0.000000000000e+00       2.006471854912e-16       2.219830139337e-17       6.991410160403e-18 
 2239       1.523709528546e-11       9.207611401154e-13      -6.376023987487e-13       0.000000000000e+00       2.002392381434e-16       2.190545440743e-17       6.979259607489e-18 
 2240       1.519586258224e-11       9.206104962027e-13      -6.521764917360e-13       0.000000000000e+00       1.998322405328e-16       2.161525180775e-17       6.967409144000e-18 
 2241       1.515576034109e-11       9.203669629701e-13      -6.667407352252e-13       0.000000000000e+00       1.994261901483e-16       2.132772529842e-17       6.955865567343e-18 
 2242       1.511678122151e-11       9.200305516448e-13      -6.812886591606e-13       0.000000000000e+00       1.990210844587e-16       2.104290667509e-17       6.944635696904e-18 
 2243       1.507891784833e-11       9.196012741537e-13      -6.958137705917e-13       0.000000000000e+00       1.986169209124e-16       2.076082782517e-17       6.933726374068e-18 
 2244       1.504216281159e-11       9.190791431247e-13      -7.103095536477e-13       0.000000000000e+00       1.982136969376e-16       2.048152072781e-17       6.923144462242e-18 
 2245       1.500650866655e-11       9.184641718880e-13      -7.247694695120e-13       0.000000000000e+00       1.978114099422e-16       2.020501745409e-17       6.912896846881e-18 
 2246       1.497194793361e-11       9.177563744764e-13      -7.391869563971e-13       0.000000000000e+00       1.974100573138e-16       1.993135016705e-17       6.902990435513e-18 
 2247       1.493847309829e-11       9.169557656270e-13      -7.535554295186e-13       0.000000000000e+00       1.970096364197e-16       1.966055112179e-17       6.893432157758e-18 
 2248       1.490607661121e-11       9.160623607820e-13      -7.678682810702e-13       0.000000000000e+00       1.966101446065e-16       1.939265266562e-17       6.884228965355e-18 
 2249       1.487475088797e-11       9.150761760896e-13      -7.821188801983e-13       0.000000000000e+00       1.962115792009e-16       1.912768723808e-17       6.875387832185e-18 
 2250       1.484448830921e-11       9.139972284052e-13      -7.963005729763e-13       0.000000000000e+00       1.958139375087e-16       1.886568737108e-17       6.866915754294e-18 
 2251       1.481528122049e-11       9.128255352922e-13      -8.104066823795e-13       0.000000000000e+00       1.954172168154e-16       1.860668568896e-17       6.858819749918e-18 
 2252       1.478712193227e-11       9.115611150234e-13      -8.244305082593e-13       0.000000000000e+00       1.950214143862e-16       1.835071490864e-17       6.851106859504e-18 
 2253       1.476000271991e-11       9.102039865815e-13      -8.383653273181e-13       0.000000000000e+00       1.946265274655e-16       1.809780783963e-17       6.843784145736e-18 
 2254       1.473391582354e-11       9.087541696608e-13      -8.522043930838e-13       0.000000000000e+00       1.942325532772e-16       1.784799738420e-17       6.836858693558e-18 
 2255       1.470885344812e-11       9.072116846675e-13      -8.659409358841e-13       0.000000000000e+00       1.938394890248e-16       1.760131653745e-17       6.830337610198e-18 
 2256       1.468480776330e-11       9.055765527212e-13      -8.795681628215e-13       0.000000000000e+00       1.934473318910e-16       1.735779838738e-17       6.824228025190e-18 
 2257       1.466177090348e-11       9.038487956558e-13      -8.930792577478e-13       0.000000000000e+00       1.930560790380e-16       1.711747611501e-17       6.818537090400e-18 
 2258       1.463973496766e-11       9.020284360205e-13      -9.064673812382e-13       0.000000000000e+00       1.926657276072e-16       1.688038299446e-17       6.813271980048e-18 
 2259       1.461869201950e-11       9.001154970809e-13      -9.197256705665e-13       0.000000000000e+00       1.922762747195e-16       1.664655239304e-17       6.808439890731e-18 
 2260       1.459863270295e-11       8.981101934752e-13      -9.328478686416e-13       0.000000000000e+00       1.918877176437e-16       1.641600948874e-17       6.804036676216e-18 
 2261       1.457954207981e-11       8.960135045314e-13      -9.458302153219e-13       0.000000000000e+00       1.915000543047e-16       1.618874636371e-17       6.800012671305e-18 
 2262       1.456140376516e-11       8.938266046662e-13      -9.586695683018e-13       0.000000000000e+00       1.911132827786e-16       1.596474674960e-17       6.796306646624e-18 
 2263       1.454420130906e-11       8.915506730724e-13      -9.713627752518e-13       0.000000000000e+00       1.907274011242e-16       1.574399429545e-17       6.792857153514e-18 
 2264       1.452791819651e-11       8.891868937242e-13      -9.839066738075e-13       0.000000000000e+00       1.903424073833e-16       1.552647256758e-17       6.789602523786e-18 
 2265       1.451253784736e-11       8.867364553827e-13      -9.962980915588e-13       0.000000000000e+00       1.899582995802e-16       1.531216504951e-17       6.786480869477e-18 
 2266       1.449804361624e-11       8.842005516019e-13      -1.008533846040e-12       0.000000000000e+00       1.895750757222e-16       1.510105514183e-17       6.783430082609e-18 
 2267       1.448441879247e-11       8.815803807335e-13      -1.020610744717e-12       0.000000000000e+00       1.891927337990e-16       1.489312616211e-17       6.780387834943e-18 
 2268       1.447164660000e-11       8.788771459329e-13      -1.032525584980e-12       0.000000000000e+00       1.888112717833e-16       1.468836134480e-17       6.777291577737e-18 
 2269       1.445971019734e-11       8.760920551643e-13      -1.044275154131e-12       0.000000000000e+00       1.884306876302e-16       1.448674384116e-17       6.774078541503e-18 
 2270       1.444859267747e-11       8.732263212066e-13      -1.055856229373e-12       0.000000000000e+00       1.880509792775e-16       1.428825671908e-17       6.770685735765e-18 
 2271       1.443827706778e-11       8.702811616589e-13      -1.067265577797e-12       0.000000000000e+00       1.876721446456e-16       1.409288296308e-17       6.767049948812e-18 
 2272       1.442874632999e-11       8.672577989454e-13      -1.078499956379e-12       0.000000000000e+00       1.872941816374e-16       1.390060547414e-17       6.763107747457e-18 
 2273       1.441998336005e-11       8.641574603216e-13      -1.089556111959e-12       0.000000000000e+00       1.869170881387e-16       1.371140706959e-17       6.758795476795e-18 
 2274       1.441197098813e-11       8.609813778797e-13      -1.100430781240e-12       0.000000000000e+00       1.865408620174e-16       1.352527048307e-17       6.754049259957e-18 
 2275       1.440469197848e-11       8.577307885534e-13      -1.111120690769e-12       0.000000000000e+00       1.861655011241e-16       1.334217836440e-17       6.748804997870e-18 
 2276       1.439812902938e-11       8.544069341246e-13      -1.121622556934e-12       0.000000000000e+00       1.857910032919e-16       1.316211327944e-17       6.742998369009e-18 
 2277       1.439226477308e-11       8.510110612276e-13      -1.131933085947e-12       0.000000000000e+00       1.854173663364e-16       1.298505771006e-17       6.736564829159e-18 
 2278       1.438708177571e-11       8.475444213557e-13      -1.142048973838e-12       0.000000000000e+00       1.850445880555e-16       1.281099405398e-17       6.729439611169e-18 
 2279       1.438256253720e-11       8.440082708660e-13      -1.151966906439e-12       0.000000000000e+00       1.846726662296e-16       1.263990462470e-17       6.721557724706e-18 
 2280       1.437868949121e-11       8.404038709853e-13      -1.161683559381e-12       0.000000000000e+00       1.843015986216e-16       1.247177165140e-17       6.712853956020e-18 
 2281       1.437544500508e-11       8.367324878152e-13      -1.171195598076e-12       0.000000000000e+00       1.839313829765e-16       1.230657727882e-17       6.703262867689e-18 
 2282       1.437281137971e-11       8.329953923381e-13      -1.180499677711e-12       0.000000000000e+00       1.835620170218e-16       1.214430356716e-17       6.692718798388e-18 
 2283       1.437077084952e-11       8.291938604222e-13      -1.189592443234e-12       0.000000000000e+00       1.831934984675e-16       1.198493249201e-17       6.681155862637e-18 
 2284       1.436930558238e-11       8.253291728275e-13      -1.198470529347e-12       0.000000000000e+00       1.828258250055e-16       1.182844594422e-17       6.668507950560e-18 
 2285       1.436839767950e-11       8.214026152108e-13      -1.207130560492e-12       0.000000000000e+00       1.824589943103e-16       1.167482572980e-17       6.654708727645e-18 
 2286       1.436802917537e-11       8.174154781316e-13      -1.215569150842e-12       0.000000000000e+00       1.820930040386e-16       1.152405356983e-17       6.639691634494e-18 
 2287       1.436818203773e-11       8.133690570574e-13      -1.223782904292e-12       0.000000000000e+00       1.817278518291e-16       1.137611110037e-17       6.623389886588e-18 
 2288       1.436883816742e-11       8.092646523693e-13      -1.231768414442e-12       0.000000000000e+00       1.813635353029e-16       1.123097987231e-17       6.605736474037e-18 
 2289       1.436997939836e-11       8.051035693673e-13      -1.239522264596e-12       0.000000000000e+00       1.810000520633e-16       1.108864135135e-17       6.586664161339e-18 
 2290       1.437158749746e-11       8.008871182761e-13      -1.247041027743e-12       0.000000000000e+00       1.806373996957e-16       1.094907691781e-17       6.566105487139e-18 
 2291       1.437364416453e-11       7.966166142504e-13      -1.254321266551e-12       0.000000000000e+00       1.802755757676e-16       1.081226786659e-17       6.543992763982e-18 
 2292       1.437613103224e-11       7.922933773805e-13      -1.261359533352e-12       0.000000000000e+00       1.799145778286e-16       1.067819540705e-17       6.520258078071e-18 
 2293       1.437902966602e-11       7.879187326975e-13      -1.268152370138e-12       0.000000000000e+00       1.795544034105e-16       1.054684066292e-17       6.494833289026e-18 
 2294       1.438232156398e-11       7.834940101795e-13      -1.274696308544e-12       0.000000000000e+00       1.791950500269e-16       1.041818467217e-17       6.467650029637e-18 
 2295       1.438598815685e-11       7.790205447562e-13      -1.280987869841e-12       0.000000000000e+00       1.788365151738e-16       1.029220838695e-17       6.438639705624e-18 
 2296       1.439001080792e-11       7.744996763152e-13      -1.287023564923e-12       0.000000000000e+00       1.784787963290e-16       1.016889267343e-17       6.407733495390e-18 
 2297       1.439437081292e-11       7.699327497070e-13      -1.292799894300e-12       0.000000000000e+00       1.781218909522e-16       1.004821831179e-17       6.374862349783e-18 
 2298       1.439904939998e-11       7.653211147506e-13      -1.298313348082e-12       0.000000000000e+00       1.777657964853e-16       9.930165996011e-18       6.339956991848e-18 
 2299       1.440402828931e-11       7.606661548605e-13      -1.303561138478e-12       0.000000000000e+00       1.774105104994e-16       9.814721151435e-18       6.302968202655e-18 
 2300       1.440929137613e-11       7.559693731150e-13      -1.308543402389e-12       0.000000000000e+00       1.770560311389e-16       9.701888420818e-18       6.263927820446e-18 
