# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1754       5.279811537065e-11       1.202828991703e-12      -2.775250623278e-12       8.132360299626e-15       5.847263194624e-16      -2.245046690791e-18       8.533579029812e-18 
 1755       5.274107729812e-11       1.195307427963e-12      -2.742034886668e-12       8.125967573180e-15       5.833097809113e-16      -1.868266666105e-18       8.230440361200e-18 
 1756       5.268183055721e-11       1.187993699234e-12      -2.708695025273e-12       8.119539037358e-15       5.818972974684e-16      -1.478683859301e-18       7.928304786381e-18 
 1757       5.262039067657e-11       1.180887307458e-12      -2.675243367428e-12       8.113074574962e-15       5.804888584189e-16      -1.076479431456e-18       7.627197841437e-18 
 1758       5.255677327966e-11       1.173987749733e-12      -2.641692298424e-12       8.106574068465e-15       5.790844529193e-16      -6.618355111893e-19       7.327145161538e-18 
 1759       5.249099408485e-11       1.167294518310e-12      -2.608054260595e-12       8.100037400005e-15       5.776840699973e-16      -2.349351961067e-19       7.028172481067e-18 
 1760       5.242306890564e-11       1.160807100581e-12      -2.574341753392e-12       8.093464451390e-15       5.762876985516e-16       2.040374457596e-19       6.730305633756e-18 
 1761       5.235301365074e-11       1.154524979072e-12      -2.540567333468e-12       8.086855104093e-15       5.748953273514e-16       6.548973745083e-19       6.433570552817e-18 
 1762       5.228084432425e-11       1.148447631437e-12      -2.506743614759e-12       8.080209239254e-15       5.735069450367e-16       1.117458576927e-18       6.137993271070e-18 
 1763       5.220657702579e-11       1.142574530444e-12      -2.472883268568e-12       8.073526737678e-15       5.721225401175e-16       1.591534065051e-18       5.843599921079e-18 
 1764       5.213022795066e-11       1.136905143975e-12      -2.438999023639e-12       8.066807479838e-15       5.707421009739e-16       2.076935874719e-18       5.550416735279e-18 
 1765       5.205181338998e-11       1.131438935012e-12      -2.405103666245e-12       8.060051345868e-15       5.693656158558e-16       2.573475064135e-18       5.258470046111e-18 
 1766       5.197134973083e-11       1.126175361628e-12      -2.371210040266e-12       8.053258215570e-15       5.679930728826e-16       3.080961712423e-18       4.967786286153e-18 
 1767       5.188885345639e-11       1.121113876986e-12      -2.337331047272e-12       8.046427968409e-15       5.666244600430e-16       3.599204918186e-18       4.678391988249e-18 
 1768       5.180434114612e-11       1.116253929323e-12      -2.303479646603e-12       8.039560483513e-15       5.652597651950e-16       4.128012798065e-18       4.390313785643e-18 
 1769       5.171782947586e-11       1.111594961945e-12      -2.269668855449e-12       8.032655639675e-15       5.638989760653e-16       4.667192485296e-18       4.103578412110e-18 
 1770       5.162933521801e-11       1.107136413220e-12      -2.235911748935e-12       8.025713315349e-15       5.625420802493e-16       5.216550128268e-18       3.818212702084e-18 
 1771       5.153887524164e-11       1.102877716568e-12      -2.202221460198e-12       8.018733388652e-15       5.611890652107e-16       5.775890889081e-18       3.534243590797e-18 
 1772       5.144646651270e-11       1.098818300456e-12      -2.168611180472e-12       8.011715737364e-15       5.598399182815e-16       6.345018942107e-18       3.251698114401e-18 
 1773       5.135212609408e-11       1.094957588383e-12      -2.135094159166e-12       8.004660238924e-15       5.584946266617e-16       6.923737472543e-18       2.970603410108e-18 
 1774       5.125587114583e-11       1.091294998880e-12      -2.101683703948e-12       7.997566770434e-15       5.571531774188e-16       7.511848674973e-18       2.690986716316e-18 
 1775       5.115771892527e-11       1.087829945497e-12      -2.068393180823e-12       7.990435208657e-15       5.558155574881e-16       8.109153751922e-18       2.412875372743e-18 
 1776       5.105768678713e-11       1.084561836797e-12      -2.035236014219e-12       7.983265430015e-15       5.544817536718e-16       8.715452912421e-18       2.136296820555e-18 
 1777       5.095579218371e-11       1.081490076344e-12      -2.002225687062e-12       7.976057310589e-15       5.531517526396e-16       9.330545370556e-18       1.861278602503e-18 
 1778       5.085205266504e-11       1.078614062701e-12      -1.969375740864e-12       7.968810726122e-15       5.518255409275e-16       9.954229344035e-18       1.587848363052e-18 
 1779       5.074648587898e-11       1.075933189417e-12      -1.936699775799e-12       7.961525552013e-15       5.505031049385e-16       1.058630205274e-17       1.316033848508e-18 
 1780       5.063910957143e-11       1.073446845021e-12      -1.904211450787e-12       7.954201663321e-15       5.491844309416e-16       1.122655971728e-17       1.045862907157e-18 
 1781       5.052994158641e-11       1.071154413013e-12      -1.871924483572e-12       7.946838934762e-15       5.478695050722e-16       1.187479755757e-17       7.773634893912e-19 
 1782       5.041899986625e-11       1.069055271857e-12      -1.839852650809e-12       7.939437240710e-15       5.465583133314e-16       1.253080979137e-17       5.105636478427e-19 
 1783       5.030630245171e-11       1.067148794970e-12      -1.808009788140e-12       7.931996455197e-15       5.452508415860e-16       1.319438963284e-17       2.454915375138e-19 
 1784       5.019186748216e-11       1.065434350719e-12      -1.776409790277e-12       7.924516451910e-15       5.439470755683e-16       1.386532929111e-17      -1.782458409081e-20 
 1785       5.007571319569e-11       1.063911302407e-12      -1.745066611084e-12       7.916997104193e-15       5.426470008757e-16       1.454341996884e-17      -2.793563568330e-19 
 1786       4.995785792925e-11       1.062579008269e-12      -1.713994263656e-12       7.909438285046e-15       5.413506029707e-16       1.522845186077e-17      -5.390753178095e-19 
 1787       4.983832011885e-11       1.061436821462e-12      -1.683206820404e-12       7.901839867123e-15       5.400578671804e-16       1.592021415227e-17      -7.969529012207e-19 
 1788       4.971711829965e-11       1.060484090058e-12      -1.652718413132e-12       7.894201722734e-15       5.387687786965e-16       1.661849501792e-17      -1.052960438239e-18 
 1789       4.959427110612e-11       1.059720157034e-12      -1.622543233122e-12       7.886523723844e-15       5.374833225748e-16       1.732308162005e-17      -1.307069156877e-18 
 1790       4.946979727221e-11       1.059144360266e-12      -1.592695531212e-12       7.878805742070e-15       5.362014837355e-16       1.803376010732e-17      -1.559250181858e-18 
 1791       4.934371563147e-11       1.058756032520e-12      -1.563189617880e-12       7.871047648685e-15       5.349232469623e-16       1.875031561322e-17      -1.809474534481e-18 
 1792       4.921604785698e-11       1.058554168425e-12      -1.534038348337e-12       7.863249410742e-15       5.336485979822e-16       1.947252989607e-17      -2.057716410574e-18 
 1793       4.908682670531e-11       1.058536422435e-12      -1.505248564129e-12       7.855411380330e-15       5.323775267131e-16       2.020017424041e-17      -2.303963043874e-18 
 1794       4.895608784018e-11       1.058700102668e-12      -1.476825614475e-12       7.847534007677e-15       5.311100240421e-16       2.093301649474e-17      -2.548204922926e-18 
 1795       4.882386709903e-11       1.059042503163e-12      -1.448774867898e-12       7.839617745246e-15       5.298460807483e-16       2.167082342335e-17      -2.790432520304e-18 
 1796       4.869020049327e-11       1.059560903857e-12      -1.421101712250e-12       7.831663047735e-15       5.285856875022e-16       2.241336070482e-17      -3.030636292602e-18 
 1797       4.855512420851e-11       1.060252570566e-12      -1.393811554738e-12       7.823670372078e-15       5.273288348662e-16       2.316039293045e-17      -3.268806680427e-18 
 1798       4.841867460484e-11       1.061114754966e-12      -1.366909821945e-12       7.815640177452e-15       5.260755132937e-16       2.391168360277e-17      -3.504934108385e-18 
 1799       4.828088821708e-11       1.062144694566e-12      -1.340401959861e-12       7.807572925277e-15       5.248257131293e-16       2.466699513397e-17      -3.739008985077e-18 
 1800       4.814180175497e-11       1.063339612697e-12      -1.314293433899e-12       7.799469079221e-15       5.235794246086e-16       2.542608884443e-17      -3.971021703088e-18 
 1801       4.800145210349e-11       1.064696718483e-12      -1.288589728929e-12       7.791329105203e-15       5.223366378578e-16       2.618872496113e-17      -4.200962638978e-18 
 1802       4.785987632307e-11       1.066213206824e-12      -1.263296349295e-12       7.783153471395e-15       5.210973428937e-16       2.695466261612e-17      -4.428822153272e-18 
 1803       4.771711164985e-11       1.067886258376e-12      -1.238418818844e-12       7.774942648226e-15       5.198615296237e-16       2.772365984506e-17      -4.654590590453e-18 
 1804       4.757319549591e-11       1.069713039530e-12      -1.213962680949e-12       7.766697108386e-15       5.186291878449e-16       2.849547358560e-17      -4.878258278953e-18 
 1805       4.742816544953e-11       1.071690702390e-12      -1.189933498534e-12       7.758417326826e-15       5.174003072449e-16       2.926985967593e-17      -5.099815531140e-18 
 1806       4.728205927547e-11       1.073816384754e-12      -1.166336854098e-12       7.750103780766e-15       5.161748774006e-16       3.004657285317e-17      -5.319252643315e-18 
 1807       4.713491491515e-11       1.076087210092e-12      -1.143178349742e-12       7.741756949694e-15       5.149528877790e-16       3.082536675192e-17      -5.536559895698e-18 
 1808       4.698677048695e-11       1.078500287528e-12      -1.120463607191e-12       7.733377315370e-15       5.137343277361e-16       3.160599390268e-17      -5.751727552423e-18 
 1809       4.683766428646e-11       1.081052711815e-12      -1.098198267819e-12       7.724965361832e-15       5.125191865174e-16       3.238820573031e-17      -5.964745861524e-18 
 1810       4.668763478669e-11       1.083741563320e-12      -1.076387992676e-12       7.716521575394e-15       5.113074532572e-16       3.317175255256e-17      -6.175605054931e-18 
 1811       4.653672063834e-11       1.086563907998e-12      -1.055038462510e-12       7.708046444655e-15       5.100991169789e-16       3.395638357848e-17      -6.384295348458e-18 
 1812       4.638496067006e-11       1.089516797376e-12      -1.034155377792e-12       7.699540460497e-15       5.088941665944e-16       3.474184690691e-17      -6.590806941796e-18 
 1813       4.623239388868e-11       1.092597268529e-12      -1.013744458742e-12       7.691004116091e-15       5.076925909042e-16       3.552788952495e-17      -6.795130018502e-18 
 1814       4.607905947947e-11       1.095802344061e-12      -9.938114453528e-13       7.682437906900e-15       5.064943785968e-16       3.631425730646e-17      -6.997254745991e-18 
 1815       4.592499680637e-11       1.099129032085e-12      -9.743620974151e-13       7.673842330682e-15       5.052995182492e-16       3.710069501046e-17      -7.197171275526e-18 
 1816       4.577024541225e-11       1.102574326201e-12      -9.554021945414e-13       7.665217887490e-15       5.041079983260e-16       3.788694627968e-17      -7.394869742211e-18 
 1817       4.561484501919e-11       1.106135205475e-12      -9.369375361912e-13       7.656565079683e-15       5.029198071795e-16       3.867275363896e-17      -7.590340264982e-18 
 1818       4.545883552864e-11       1.109808634421e-12      -9.189739416955e-13       7.647884411919e-15       5.017349330498e-16       3.945785849377e-17      -7.783572946593e-18 
 1819       4.530225702178e-11       1.113591562979e-12      -9.015172502815e-13       7.639176391167e-15       5.005533640641e-16       4.024200112866e-17      -7.974557873613e-18 
 1820       4.514514975968e-11       1.117480926493e-12      -8.845733210975e-13       7.630441526704e-15       4.993750882368e-16       4.102492070573e-17      -8.163285116417e-18 
 1821       4.498755418358e-11       1.121473645693e-12      -8.681480332370e-13       7.621680330121e-15       4.982000934693e-16       4.180635526311e-17      -8.349744729170e-18 
 1822       4.482951091515e-11       1.125566626673e-12      -8.522472857637e-13       7.612893315328e-15       4.970283675496e-16       4.258604171339e-17      -8.533926749827e-18 
 1823       4.467106075674e-11       1.129756760868e-12      -8.368769977364e-13       7.604080998551e-15       4.958598981526e-16       4.336371584217e-17      -8.715821200117e-18 
 1824       4.451224469158e-11       1.134040925041e-12      -8.220431082330e-13       7.595243898341e-15       4.946946728394e-16       4.413911230644e-17      -8.895418085538e-18 
 1825       4.435310388408e-11       1.138415981252e-12      -8.077515763758e-13       7.586382535577e-15       4.935326790571e-16       4.491196463311e-17      -9.072707395346e-18 
 1826       4.419367968007e-11       1.142878776846e-12      -7.940083813558e-13       7.577497433463e-15       4.923739041393e-16       4.568200521746e-17      -9.247679102548e-18 
 1827       4.403401360703e-11       1.147426144429e-12      -7.808195224574e-13       7.568589117540e-15       4.912183353049e-16       4.644896532161e-17      -9.420323163889e-18 
 1828       4.387414737434e-11       1.152054901847e-12      -7.681910190831e-13       7.559658115681e-15       4.900659596588e-16       4.721257507298e-17      -9.590629519848e-18 
 1829       4.371412287354e-11       1.156761852167e-12      -7.561289107782e-13       7.550704958100e-15       4.889167641912e-16       4.797256346281e-17      -9.758588094626e-18 
 1830       4.355398217859e-11       1.161543783654e-12      -7.446392572553e-13       7.541730177351e-15       4.877707357775e-16       4.872865834453e-17      -9.924188796137e-18 
 1831       4.339376575690e-11       1.166397499516e-12      -7.337265982747e-13       7.532734331767e-15       4.866278620956e-16       4.948063183916e-17      -1.008742411393e-17 
 1832       4.323350708647e-11       1.171319907431e-12      -7.233893197767e-13       7.523718075960e-15       4.854881343847e-16       5.022843695090e-17      -1.024829693568e-17 
 1833       4.307323799623e-11       1.176307930697e-12      -7.136242507632e-13       7.514682090889e-15       4.843515447084e-16       5.097207204032e-17      -1.040681279316e-17 
 1834       4.291299045152e-11       1.181358478508e-12      -7.044282000496e-13       7.505627060483e-15       4.832180850385e-16       5.171153551673e-17      -1.056297727002e-17 
 1835       4.275279655428e-11       1.186468445937e-12      -6.957979562348e-13       7.496553671645e-15       4.820877472553e-16       5.244682583830e-17      -1.071679600195e-17 
 1836       4.259268854321e-11       1.191634713919e-12      -6.877302876704e-13       7.487462614255e-15       4.809605231477e-16       5.317794151213e-17      -1.086827467670e-17 
 1837       4.243269879396e-11       1.196854149228e-12      -6.802219424304e-13       7.478354581176e-15       4.798364044123e-16       5.390488109436e-17      -1.101741903419e-17 
 1838       4.227285981932e-11       1.202123604459e-12      -6.732696482810e-13       7.469230268258e-15       4.787153826539e-16       5.462764319028e-17      -1.116423486659e-17 
 1839       4.211320426940e-11       1.207439918009e-12      -6.668701126494e-13       7.460090374337e-15       4.775974493850e-16       5.534622645437e-17      -1.130872801838e-17 
 1840       4.195376493182e-11       1.212799914056e-12      -6.610200225943e-13       7.450935601246e-15       4.764825960259e-16       5.606062959046e-17      -1.145090438649e-17 
 1841       4.179457473190e-11       1.218200402541e-12      -6.557160447749e-13       7.441766653816e-15       4.753708139042e-16       5.677085135176e-17      -1.159076992034e-17 
 1842       4.163566673283e-11       1.223638179148e-12      -6.509548254205e-13       7.432584239878e-15       4.742620942549e-16       5.747689054103e-17      -1.172833062191e-17 
 1843       4.147707413584e-11       1.229110025283e-12      -6.467329903002e-13       7.423389070270e-15       4.731564282204e-16       5.817874601060e-17      -1.186359254589e-17 
 1844       4.131883028042e-11       1.234612708057e-12      -6.430471446924e-13       7.414181858838e-15       4.720538068497e-16       5.887641666250e-17      -1.199656179969e-17 
 1845       4.116096864448e-11       1.240142980264e-12      -6.398938733544e-13       7.404963322445e-15       4.709542210991e-16       5.956990144857e-17      -1.212724454357e-17 
 1846       4.100352284456e-11       1.245697580365e-12      -6.372697404917e-13       7.395734180969e-15       4.698576618313e-16       6.025919937051e-17      -1.225564699069e-17 
 1847       4.084652663597e-11       1.251273232465e-12      -6.351712897280e-13       7.386495157311e-15       4.687641198157e-16       6.094430948001e-17      -1.238177540726e-17 
 1848       4.069001391300e-11       1.256866646293e-12      -6.335950440744e-13       7.377246977397e-15       4.676735857281e-16       6.162523087885e-17      -1.250563611252e-17 
 1849       4.053401870912e-11       1.262474517186e-12      -6.325375058993e-13       7.367990370183e-15       4.665860501506e-16       6.230196271895e-17      -1.262723547892e-17 
 1850       4.037857519714e-11       1.268093526068e-12      -6.319951568974e-13       7.358726067660e-15       4.655015035711e-16       6.297450420251e-17      -1.274657993216e-17 
 1851       4.022371768939e-11       1.273720339430e-12      -6.319644580598e-13       7.349454804854e-15       4.644199363838e-16       6.364285458208e-17      -1.286367595127e-17 
 1852       4.006948063793e-11       1.279351609310e-12      -6.324418496434e-13       7.340177319835e-15       4.633413388885e-16       6.430701316067e-17      -1.297853006871e-17 
 1853       3.991589863472e-11       1.284983973274e-12      -6.334237511403e-13       7.330894353717e-15       4.622657012905e-16       6.496697929182e-17      -1.309114887045e-17 
 1854       3.976300641179e-11       1.290614054397e-12      -6.349065612475e-13       7.321606650666e-15       4.611930137008e-16       6.562275237972e-17      -1.320153899604e-17 
 1855       3.961083884143e-11       1.296238461243e-12      -6.368866578366e-13       7.312314957898e-15       4.601232661357e-16       6.627433187930e-17      -1.330970713872e-17 
 1856       3.945943093642e-11       1.301853787846e-12      -6.393603979228e-13       7.303020025691e-15       4.590564485163e-16       6.692171729631e-17      -1.341566004547e-17 
 1857       3.930881785014e-11       1.307456613690e-12      -6.423241176353e-13       7.293722607381e-15       4.579925506691e-16       6.756490818742e-17      -1.351940451713e-17 
 1858       3.915903487679e-11       1.313043503690e-12      -6.457741321861e-13       7.284423459371e-15       4.569315623253e-16       6.820390416032e-17      -1.362094740847e-17 
 1859       3.901011745160e-11       1.318611008170e-12      -6.497067358400e-13       7.275123341134e-15       4.558734731206e-16       6.883870487382e-17      -1.372029562826e-17 
 1860       3.886210115096e-11       1.324155662847e-12      -6.541182018840e-13       7.265823015215e-15       4.548182725956e-16       6.946931003791e-17      -1.381745613936e-17 
 1861       3.871502169265e-11       1.329673988811e-12      -6.590047825968e-13       7.256523247239e-15       4.537659501948e-16       7.009571941393e-17      -1.391243595882e-17 
 1862       3.856891493599e-11       1.335162492503e-12      -6.643627092185e-13       7.247224805910e-15       4.527164952674e-16       7.071793281455e-17      -1.400524215796e-17 
 1863       3.842381688206e-11       1.340617665698e-12      -6.701881919201e-13       7.237928463019e-15       4.516698970662e-16       7.133595010399e-17      -1.409588186242e-17 
 1864       3.827976367384e-11       1.346035985483e-12      -6.764774197731e-13       7.228634993447e-15       4.506261447482e-16       7.194977119801e-17      -1.418436225230e-17 
 1865       3.813679159644e-11       1.351413914241e-12      -6.832265607188e-13       7.219345175166e-15       4.495852273741e-16       7.255939606407e-17      -1.427069056219e-17 
 1866       3.799493707724e-11       1.356747899627e-12      -6.904317615384e-13       7.210059789249e-15       4.485471339081e-16       7.316482472138e-17      -1.435487408130e-17 
 1867       3.785423668611e-11       1.362034374554e-12      -6.980891478220e-13       7.200779619867e-15       4.475118532178e-16       7.376605724105e-17      -1.443692015351e-17 
 1868       3.771472713559e-11       1.367269757167e-12      -7.061948239384e-13       7.191505454300e-15       4.464793740742e-16       7.436309374612e-17      -1.451683617746e-17 
 1869       3.757644528104e-11       1.372450450830e-12      -7.147448730047e-13       7.182238082933e-15       4.454496851514e-16       7.495593441171e-17      -1.459462960666e-17 
 1870       3.743942373175e-11       1.377573156831e-12      -7.237346241401e-13       7.172978251756e-15       4.444227758072e-16       7.554457105993e-17      -1.467030947502e-17 
 1871       3.730367764623e-11       1.382635815230e-12      -7.331564480190e-13       7.163726519415e-15       4.433986384323e-16       7.612896187281e-17      -1.474389098654e-17 
 1872       3.716921783392e-11       1.387636671339e-12      -7.430019440054e-13       7.154483399046e-15       4.423772661196e-16       7.670905648166e-17      -1.481539096168e-17 
 1873       3.703605513497e-11       1.392573963647e-12      -7.532626712469e-13       7.145249405689e-15       4.413586518840e-16       7.728480435408e-17      -1.488482631535e-17 
 1874       3.690420042029e-11       1.397445923817e-12      -7.639301486193e-13       7.136025056291e-15       4.403427886635e-16       7.785615479376e-17      -1.495221405701e-17 
 1875       3.677366459154e-11       1.402250776673e-12      -7.749958546707e-13       7.126810869704e-15       4.393296693178e-16       7.842305694030e-17      -1.501757129080e-17 
 1876       3.664445858121e-11       1.406986740194e-12      -7.864512275660e-13       7.117607366693e-15       4.383192866291e-16       7.898545976899e-17      -1.508091521569e-17 
 1877       3.651659335260e-11       1.411652025503e-12      -7.982876650317e-13       7.108415069937e-15       4.373116333018e-16       7.954331209061e-17      -1.514226312561e-17 
 1878       3.639007989993e-11       1.416244836860e-12      -8.104965242998e-13       7.099234504028e-15       4.363067019619e-16       8.009656255127e-17      -1.520163240958e-17 
 1879       3.626492924830e-11       1.420763371651e-12      -8.230691220527e-13       7.090066195476e-15       4.353044851573e-16       8.064515963221e-17      -1.525904055187e-17 
 1880       3.614115245375e-11       1.425205820383e-12      -8.359967343672e-13       7.080910672712e-15       4.343049753576e-16       8.118905164956e-17      -1.531450513210e-17 
 1881       3.601876060331e-11       1.429570366670e-12      -8.492705966592e-13       7.071768466088e-15       4.333081649541e-16       8.172818675422e-17      -1.536804382542e-17 
 1882       3.589776481501e-11       1.433855187230e-12      -8.628819036282e-13       7.062640107883e-15       4.323140462592e-16       8.226251293160e-17      -1.541967440260e-17 
 1883       3.577817623794e-11       1.438058451871e-12      -8.768218092013e-13       7.053526132301e-15       4.313226115067e-16       8.279197800146e-17      -1.546941473020e-17 
 1884       3.566000605224e-11       1.442178323486e-12      -8.910814264782e-13       7.044427075476e-15       4.303338528516e-16       8.331652961771e-17      -1.551728277069e-17 
 1885       3.554326546917e-11       1.446212958040e-12      -9.056518276753e-13       7.035343475475e-15       4.293477623699e-16       8.383611526822e-17      -1.556329658261e-17 
 1886       3.542796573115e-11       1.450160504568e-12      -9.205240440699e-13       7.026275872296e-15       4.283643320584e-16       8.435068227462e-17      -1.560747432064e-17 
 1887       3.531411811176e-11       1.454019105158e-12      -9.356890659453e-13       7.017224807877e-15       4.273835538348e-16       8.486017779209e-17      -1.564983423585e-17 
 1888       3.520173391580e-11       1.457786894950e-12      -9.511378425345e-13       7.008190826094e-15       4.264054195374e-16       8.536454880922e-17      -1.569039467571e-17 
 1889       3.509082447929e-11       1.461462002121e-12      -9.668612819651e-13       6.999174472762e-15       4.254299209248e-16       8.586374214773e-17      -1.572917408432e-17 
 1890       3.498140116957e-11       1.465042547879e-12      -9.828502512035e-13       6.990176295643e-15       4.244570496762e-16       8.635770446237e-17      -1.576619100250e-17 
 1891       3.487347538526e-11       1.468526646455e-12      -9.990955759996e-13       6.981196844442e-15       4.234867973910e-16       8.684638224065e-17      -1.580146406794e-17 
 1892       3.476705855633e-11       1.471912405092e-12      -1.015588040831e-12       6.972236670814e-15       4.225191555886e-16       8.732972180271e-17      -1.583501201535e-17 
 1893       3.466216214413e-11       1.475197924039e-12      -1.032318388847e-12       6.963296328365e-15       4.215541157085e-16       8.780766930106e-17      -1.586685367656e-17 
 1894       3.455879764143e-11       1.478381296538e-12      -1.049277321814e-12       6.954376372651e-15       4.205916691100e-16       8.828017072043e-17      -1.589700798068e-17 
 1895       3.445697657243e-11       1.481460608821e-12      -1.066455500059e-12       6.945477361188e-15       4.196318070721e-16       8.874717187758e-17      -1.592549395425e-17 
 1896       3.435671049283e-11       1.484433940095e-12      -1.083843542415e-12       6.936599853446e-15       4.186745207934e-16       8.920861842109e-17      -1.595233072134e-17 
 1897       3.425801098981e-11       1.487299362539e-12      -1.101432026165e-12       6.927744410856e-15       4.177198013921e-16       8.966445583113e-17      -1.597753750371e-17 
 1898       3.416088968213e-11       1.490054941290e-12      -1.119211486985e-12       6.918911596813e-15       4.167676399055e-16       9.011462941936e-17      -1.600113362096e-17 
 1899       3.406535822011e-11       1.492698734437e-12      -1.137172418891e-12       6.910101976674e-15       4.158180272902e-16       9.055908432865e-17      -1.602313849063e-17 
 1900       3.397142828569e-11       1.495228793013e-12      -1.155305274182e-12       6.901316117767e-15       4.148709544219e-16       9.099776553291e-17      -1.604357162836e-17 
 1901       3.387911159244e-11       1.497643160986e-12      -1.173600463384e-12       6.892554589385e-15       4.139264120953e-16       9.143061783691e-17      -1.606245264802e-17 
 1902       3.378841988565e-11       1.499939875245e-12      -1.192048355195e-12       6.883817962796e-15       4.129843910238e-16       9.185758587609e-17      -1.607980126186e-17 
 1903       3.369936494228e-11       1.502116965600e-12      -1.210639276431e-12       6.875106811242e-15       4.120448818395e-16       9.227861411634e-17      -1.609563728061e-17 
 1904       3.361195857105e-11       1.504172454767e-12      -1.229363511966e-12       6.866421709939e-15       4.111078750932e-16       9.269364685382e-17      -1.610998061365e-17 
 1905       3.352621261248e-11       1.506104358360e-12      -1.248211304682e-12       6.857763236086e-15       4.101733612539e-16       9.310262821477e-17      -1.612285126915e-17 
 1906       3.344213893888e-11       1.507910684885e-12      -1.267172855410e-12       6.849131968860e-15       4.092413307091e-16       9.350550215532e-17      -1.613426935417e-17 
 1907       3.335974945442e-11       1.509589435727e-12      -1.286238322873e-12       6.840528489423e-15       4.083117737643e-16       9.390221246128e-17      -1.614425507484e-17 
 1908       3.327905609514e-11       1.511138605146e-12      -1.305397823636e-12       6.831953380923e-15       4.073846806431e-16       9.429270274795e-17      -1.615282873646e-17 
 1909       3.320006677771e-11       1.512556559702e-12      -1.324641747589e-12       6.823407148574e-15       4.064600421524e-16       9.467693167177e-17      -1.616000902260e-17 
 1910       3.312277321161e-11       1.513843179743e-12      -1.343961707165e-12       6.814889979220e-15       4.055378516837e-16       9.505491869309e-17      -1.616580781769e-17 
 1911       3.304716299358e-11       1.514998726651e-12      -1.363349595291e-12       6.806401979936e-15       4.046181032267e-16       9.542669866385e-17      -1.617023534500e-17 
 1912       3.297322365029e-11       1.516023464205e-12      -1.382797270460e-12       6.797943257776e-15       4.037007907054e-16       9.579230664789e-17      -1.617330188420e-17 
 1913       3.290094263832e-11       1.516917658582e-12      -1.402296556684e-12       6.789513919776e-15       4.027859079782e-16       9.615177792127e-17      -1.617501777138e-17 
 1914       3.283030734397e-11       1.517681578363e-12      -1.421839243448e-12       6.781114072957e-15       4.018734488373e-16       9.650514797256e-17      -1.617539339919e-17 
 1915       3.276130508323e-11       1.518315494535e-12      -1.441417085667e-12       6.772743824317e-15       4.009634070089e-16       9.685245250317e-17      -1.617443921689e-17 
 1916       3.269392310164e-11       1.518819680494e-12      -1.461021803642e-12       6.764403280839e-15       4.000557761532e-16       9.719372742764e-17      -1.617216573043e-17 
 1917       3.262814857421e-11       1.519194412053e-12      -1.480645083011e-12       6.756092549483e-15       3.991505498639e-16       9.752900887393e-17      -1.616858350255e-17 
 1918       3.256396860530e-11       1.519439967439e-12      -1.500278574706e-12       6.747811737192e-15       3.982477216686e-16       9.785833318378e-17      -1.616370315282e-17 
 1919       3.250137022856e-11       1.519556627304e-12      -1.519913894907e-12       6.739560950889e-15       3.973472850282e-16       9.818173691295e-17      -1.615753535777e-17 
 1920       3.244034040678e-11       1.519544674722e-12      -1.539542624999e-12       6.731340297477e-15       3.964492333371e-16       9.849925683159e-17      -1.615009085091e-17 
 1921       3.238086603182e-11       1.519404395197e-12      -1.559156311523e-12       6.723149883837e-15       3.955535599231e-16       9.881092992451e-17      -1.614138042287e-17 
 1922       3.232293392452e-11       1.519136076666e-12      -1.578746466136e-12       6.714989816833e-15       3.946602580470e-16       9.911679339147e-17      -1.613141492145e-17 
 1923       3.226653083456e-11       1.518740009502e-12      -1.598304565559e-12       6.706860203304e-15       3.937693209029e-16       9.941688464755e-17      -1.612020525169e-17 
 1924       3.221164344040e-11       1.518216486516e-12      -1.617822051540e-12       6.698761150071e-15       3.928807416178e-16       9.971124132338e-17      -1.610776237598e-17 
 1925       3.215825834916e-11       1.517565802966e-12      -1.637290330799e-12       6.690692763932e-15       3.919945132516e-16       9.999990126550e-17      -1.609409731409e-17 
 1926       3.210636209653e-11       1.516788256554e-12      -1.656700774994e-12       6.682655151665e-15       3.911106287969e-16       1.002829025367e-16      -1.607922114331e-17 
 1927       3.205594114666e-11       1.515884147435e-12      -1.676044720665e-12       6.674648420023e-15       3.902290811789e-16       1.005602834161e-16      -1.606314499849e-17 
 1928       3.200698189207e-11       1.514853778217e-12      -1.695313469198e-12       6.666672675741e-15       3.893498632557e-16       1.008320823999e-16      -1.604588007213e-17 
 1929       3.195947065354e-11       1.513697453968e-12      -1.714498286773e-12       6.658728025527e-15       3.884729678174e-16       1.010983382012e-16      -1.602743761446e-17 
 1930       3.191339368002e-11       1.512415482217e-12      -1.733590404321e-12       6.650814576070e-15       3.875983875868e-16       1.013590897506e-16      -1.600782893352e-17 
 1931       3.186873714851e-11       1.511008172959e-12      -1.752581017483e-12       6.642932434034e-15       3.867261152187e-16       1.016143761965e-16      -1.598706539523e-17 
